season,week,celebrity_name,total_judge_score,avg_judge_score,ballroom_partner,celebrity_age_during_season,results,placement,ind_Actor/Actress,ind_Astronaut,ind_Athlete,ind_Beauty Pagent,ind_Comedian,ind_Con artist,ind_Conservationist,ind_Entrepreneur,ind_Fashion Designer,ind_Fitness Instructor,ind_Journalist,ind_Magician,ind_Military,ind_Model,ind_Motivational Speaker,ind_Musician,ind_News Anchor,ind_Politician,ind_Producer,ind_Racing Driver,ind_Radio Personality,ind_Singer/Rapper,ind_Social Media Personality,ind_Social media personality,ind_Sports Broadcaster,ind_TV Personality,age_scaled,cum_weeks,season_progress,week_total_score,judge_percent,judge_rank,judge_score_rel,cum_judge_total,avg_judge_upto_now,competitors_count,partner_avg_placement,ballroom_partner_encoded,is_eliminated,fan_target,current_pred,fan_vote_est_mean,fan_vote_est_std,certainty,fan_vote_normalized,mean,std,cv,ci95_low,ci95_high,mean_norm,p_top1,p_top3,p_bottom2
9,1,Ashley Hamiliton,18.9999,6.3333,Edyta Sliwinska,34,Eliminated Week 1,16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2941176470588235,1,0.1,405.9984,0.0467979676767199,15.0,-6.375,18.9999,18.9999,16,5.379310344827586,0,True,0.01,0.0119542163485855,0.0164264064216738,0.0126360212733473,79.13257233404336,0.0167651661741329,0.0164264064216738,0.0126360212733473,0.7692504951463224,0.0,0.04119300811743451,0.016765166174132935,0.0,0.0,0.98
9,1,Chuck Liddell,22.0,7.333333333333333,Anna Trebunskaya,39,Eliminated Week 4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3676470588235294,1,0.1,405.9984,0.0541874056646528,10.0,-3.3749,22.0,22.0,16,6.555555555555555,7,False,0.0699999999999999,0.0710755806642648,0.0713532830201676,0.0021389455624249,467.3016069001495,0.0728247929702176,0.0713532830201676,0.0021389455624249,0.02997683458826049,0.06716094971781479,0.0755456163225204,0.07282479297021761,0.09,0.437,0.0
9,1,Debi Mazar,22.0,7.333333333333333,Maksim Chmerkoskiy,45,Eliminated Week 3,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4558823529411764,1,0.1,405.9984,0.0541874056646528,10.0,-3.3749,22.0,22.0,16,4.8429752066115705,11,False,0.0699999999999999,0.0691942155993147,0.0683481536276856,0.0035528958327158,281.3813479827923,0.069757689165136,0.0683481536276856,0.0035528958327158,0.05198232350312734,0.061384477795562636,0.07531182945980858,0.06975768916513607,0.037,0.157,0.0
9,1,Donny Osmond,29.9999,9.999966666666666,Kym Johnson,51,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5441176470588236,1,0.1,405.9984,0.0738916705090463,5.0,4.625,29.9999,29.9999,16,4.559139784946237,12,False,0.0699999999999999,0.0698343791243813,0.0684285546644492,0.0041040593417184,243.60183781932724,0.0698397483025586,0.0684285546644492,0.0041040593417184,0.05997582970798284,0.06038459835468114,0.07647251097421727,0.0698397483025586,0.05,0.177,0.0
9,1,Joanna Krupa,33.9999,11.3333,Derek Hough,30,Eliminated Week 9,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.2352941176470588,1,0.1,405.9984,0.0837439260844377,1.0,8.624999999999996,33.9999,33.9999,16,2.8109756097560976,18,False,0.0699999999999999,0.0697012943237958,0.0696737492520349,0.0041343593176702,241.81695547640712,0.0711106223844551,0.0696737492520349,0.0041343593176702,0.05933883797059265,0.061570404989401306,0.0777770935146685,0.07111062238445519,0.102,0.334,0.0
9,1,Kathy Ireland,19.9999,6.666633333333333,Tony Dovolani,46,Eliminated Week 2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.4705882352941177,1,0.1,405.9984,0.0492610315705677,12.0,-5.375,19.9999,19.9999,16,6.203389830508475,9,False,0.0699999999999999,0.0670680849509367,0.0603510593752646,0.0149690079803757,66.80023159045125,0.061595671824865,0.0603510593752646,0.0149690079803757,0.24803223233080274,0.031011803733728232,0.08969031501680097,0.06159567182486501,0.133,0.207,0.034
9,1,Kelly Osbourne,30.9998,10.333266666666669,Louis van Amstel,24,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1470588235294117,1,0.1,405.9984,0.0763544880965048,4.0,5.6249,30.9998,30.9998,16,6.123076923076923,5,False,0.0699999999999999,0.0699106084496611,0.068034737734621,0.0055360380274408,180.60197438488544,0.0694378097347873,0.068034737734621,0.0055360380274408,0.08137075576060702,0.057184103200837035,0.07888537226840497,0.0694378097347873,0.071,0.249,0.0
9,1,Louie Vito,26.9998,8.999933333333333,Chelsie Hightower,21,Eliminated Week 6,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1029411764705882,1,0.1,405.9984,0.0665022325211133,7.0,1.6249000000000002,26.9998,26.9998,16,6.27906976744186,25,False,0.0699999999999999,0.0685235711925539,0.0688464747829251,0.0026019704966565,384.1764634998721,0.0702662871360624,0.0688464747829251,0.0026019704966565,0.037793808686074154,0.06374661260947836,0.07394633695637184,0.07026628713606249,0.035,0.165,0.0
9,1,Macy Gray,18.9999,6.3333,Jonathan Roberts,42,Eliminated Week 1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.411764705882353,1,0.1,405.9984,0.0467979676767199,15.0,-6.375,18.9999,18.9999,16,6.25,4,True,0.01,0.012946790291472,0.0201317499574563,0.0142823675708751,70.01150079194755,0.0205469245523791,0.0201317499574563,0.0142823675708751,0.7094449116970711,0.0,0.04812519039637149,0.020546924552379185,0.0,0.001,0.939
9,1,Mark Dacascos,28.9998,9.6666,Lacey Schwimmer,45,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4558823529411764,1,0.1,405.9984,0.0714283603088091,6.0,3.6249,28.9998,28.9998,16,4.975609756097561,22,False,0.0699999999999999,0.0690793429283831,0.068255647061136,0.0029808827818961,335.35858822865146,0.0696632748470807,0.068255647061136,0.0029808827818961,0.04367232471221244,0.06241311680861965,0.07409817731365236,0.06966327484708071,0.026,0.13,0.0
9,1,Melissa Joan Hart,24.0,8.0,Mark Ballas,33,Eliminated Week 6,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2794117647058823,1,0.1,405.9984,0.0591135334523485,9.0,-1.3749000000000002,24.0,24.0,16,3.9578313253012047,19,False,0.0699999999999999,0.0697686734965516,0.0699011958332291,0.002146418126572,465.6754954361569,0.0713427595684242,0.0699011958332291,0.002146418126572,0.030706457893695322,0.06569421630514798,0.07410817536131022,0.07134275956842429,0.033,0.216,0.0
9,1,Michael Irvin,19.0,6.333333333333333,Anna Demidova,43,Eliminated Week 7,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4264705882352941,1,0.1,405.9984,0.0467982139831092,14.0,-6.3749,19.0,19.0,16,7.0,26,False,0.0699999999999999,0.0658586794870432,0.0578685467336582,0.0157879697442341,63.33535475708827,0.0590619626314164,0.0578685467336582,0.0157879697442341,0.2728247145534642,0.02692412603495936,0.08881296743235703,0.05906196263141646,0.131,0.2,0.046
9,1,Mya,30.9999,10.3333,Dmitry Chaplin,29,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2205882352941176,1,0.1,405.9984,0.0763547344028942,3.0,5.625,30.9999,30.9999,16,5.473684210526316,24,False,0.0699999999999999,0.0693759954740583,0.0693087899567625,0.0011364392384187,879.1678414314492,0.0707381365786758,0.0693087899567625,0.0011364392384187,0.016396754857899768,0.06708136904946185,0.07153621086406314,0.07073813657867584,0.002,0.06,0.0
9,1,Natalie Coughlin,26.9998,8.999933333333333,Alec Mazo,27,Eliminated Week 5,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1911764705882352,1,0.1,405.9984,0.0665022325211133,7.0,1.6249000000000002,26.9998,26.9998,16,6.842105263157895,3,False,0.0699999999999999,0.0679920709152211,0.0653905762837027,0.0079567965072721,125.66292680218284,0.0667391180685814,0.0653905762837027,0.0079567965072721,0.12168108861360764,0.04979525512944939,0.08098589743795602,0.06673911806858143,0.096,0.21,0.0
9,1,Tom DeLay,19.9999,6.666633333333333,Cheryl Burke,62,Withdrew,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7058823529411764,1,0.1,405.9984,0.0492610315705677,12.0,-5.375,19.9999,19.9999,16,4.785340314136126,6,False,0.0699999999999999,0.0683480749651277,0.0677633959770896,0.0081333144299235,122.93599031792094,0.0691608721296764,0.0677633959770896,0.0081333144299235,0.12002518930239751,0.05182209969443953,0.08370469225973966,0.06916087212967648,0.181,0.321,0.001
9,2,Aaron Carter,27.0,9.0,Karina Smirnoff,21,Eliminated Week 8,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1029411764705882,2,0.2,294.0,0.0918367346938775,1.0,6.0,58.9999,29.49995,14,5.205128205128205,13,False,0.0761538461538461,0.0768493112466034,0.0768791923881817,0.0021686580636261,460.9021194467495,0.0767473045236022,0.0768791923881817,0.0021686580636261,0.028208647831210548,0.07262862258347454,0.08112976219288885,0.07674730452360225,0.046,0.241,0.0
9,2,Chuck Liddell,19.0,6.333333333333333,Anna Trebunskaya,39,Eliminated Week 4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3676470588235294,2,0.2,294.0,0.064625850340136,9.0,-2.0,41.0,20.5,14,6.555555555555555,7,False,0.0761538461538461,0.0744207880938313,0.0734690866784797,0.0048196743909764,207.43985569153025,0.0733430489216611,0.0734690866784797,0.0048196743909764,0.06560139248863374,0.06402252487216596,0.08291564848479345,0.07334304892166117,0.045,0.145,0.068
9,2,Debi Mazar,21.0,7.0,Maksim Chmerkoskiy,45,Eliminated Week 3,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4558823529411764,2,0.2,294.0,0.0714285714285714,4.0,0.0,43.0,21.5,14,4.8429752066115705,11,False,0.0761538461538461,0.0769368380817392,0.0765887302393722,0.0023424457114671,426.7220678963184,0.076457340668692,0.0765887302393722,0.0023424457114671,0.030584730993005963,0.07199753664489668,0.08117992383384771,0.07645734066869202,0.046,0.232,0.003
9,2,Donny Osmond,25.0,8.333333333333334,Kym Johnson,51,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5441176470588236,2,0.2,294.0,0.0850340136054421,3.0,4.0,54.9999,27.49995,14,4.559139784946237,12,False,0.0761538461538461,0.0769653663128079,0.0762619583869979,0.0044904006479155,222.64769464824053,0.0761311294002738,0.0762619583869979,0.0044904006479155,0.05888126587477041,0.06746077311708351,0.08506314365691228,0.07613112940027386,0.111,0.313,0.021
9,2,Joanna Krupa,20.0,6.666666666666667,Derek Hough,30,Eliminated Week 9,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.2352941176470588,2,0.2,294.0,0.0680272108843537,7.0,-1.0,53.9999,26.99995,14,2.8109756097560976,18,False,0.0761538461538461,0.0744161711063476,0.0717894376344403,0.0098142723202733,101.88204334733688,0.0716662813507327,0.0717894376344403,0.0098142723202733,0.13670914055976663,0.052553463886704635,0.09102541138217597,0.07166628135073276,0.152,0.237,0.29
9,2,Kathy Ireland,18.0,6.0,Tony Dovolani,46,Eliminated Week 2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.4705882352941177,2,0.2,294.0,0.0612244897959183,13.0,-3.0,37.9999,18.99995,14,6.203389830508475,9,True,0.01,0.0160158425703999,0.0304106114913254,0.0235766439295045,42.41305887008599,0.0303584414504397,0.0304106114913254,0.0235766439295045,0.7752768778171302,0.0,0.07662083359315422,0.030358441450439765,0.014,0.017,0.937
9,2,Kelly Osbourne,19.0,6.333333333333333,Louis van Amstel,24,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1470588235294117,2,0.2,294.0,0.064625850340136,9.0,-2.0,49.9998,24.9999,14,6.123076923076923,5,False,0.0761538461538461,0.0783497508028174,0.0777155548808712,0.0025759243969421,388.05950271053626,0.07758223221892,0.0777155548808712,0.0025759243969421,0.03314554468395277,0.07266674306286469,0.08276436669887771,0.07758223221892008,0.091,0.398,0.002
9,2,Louie Vito,19.0,6.333333333333333,Chelsie Hightower,21,Eliminated Week 6,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1029411764705882,2,0.2,294.0,0.064625850340136,9.0,-2.0,45.9998,22.9999,14,6.27906976744186,25,False,0.0761538461538461,0.0758520640594756,0.0747510250234687,0.0042544628288066,234.99206554706046,0.0746227880745724,0.0747510250234687,0.0042544628288066,0.056915110227195906,0.06641227787900776,0.08308977216792963,0.07462278807457243,0.057,0.182,0.042
9,2,Mark Dacascos,21.0,7.0,Lacey Schwimmer,45,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4558823529411764,2,0.2,294.0,0.0714285714285714,4.0,0.0,49.9998,24.9999,14,4.975609756097561,22,False,0.0761538461538461,0.0771526248034309,0.0770633309962749,0.0019900394607172,502.25021639690965,0.0769311272380569,0.0770633309962749,0.0019900394607172,0.02582342905490803,0.07316285365326919,0.0809638083392806,0.07693112723805695,0.034,0.278,0.001
9,2,Melissa Joan Hart,19.0,6.333333333333333,Mark Ballas,33,Eliminated Week 6,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2794117647058823,2,0.2,294.0,0.064625850340136,9.0,-2.0,43.0,21.5,14,3.9578313253012047,19,False,0.0761538461538461,0.0745023025944458,0.0740670724296963,0.0041566143245794,240.5225501769368,0.0739400088157982,0.0740670724296963,0.0041566143245794,0.05611959792963081,0.06592010835352068,0.08221403650587193,0.07394000881579828,0.034,0.139,0.051
9,2,Michael Irvin,20.0,6.666666666666667,Anna Demidova,43,Eliminated Week 7,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4264705882352941,2,0.2,294.0,0.0680272108843537,7.0,-1.0,39.0,19.5,14,7.0,26,False,0.0761538461538461,0.0740682143685523,0.0734769868805683,0.0048772862100259,204.9900225092965,0.0733509355707876,0.0734769868805683,0.0048772862100259,0.06637841883682012,0.06391750590891754,0.08303646785221908,0.07335093557078765,0.059,0.142,0.088
9,2,Mya,27.0,9.0,Dmitry Chaplin,29,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2205882352941176,2,0.2,294.0,0.0918367346938775,1.0,6.0,57.9999,28.99995,14,5.473684210526316,24,False,0.0761538461538461,0.0767875778834045,0.0770009020358351,0.0015620254093085,639.7848646890592,0.0768688053758062,0.0770009020358351,0.0015620254093085,0.020285806633558088,0.07393933223359044,0.08006247183807975,0.0768688053758062,0.025,0.203,0.0
9,2,Natalie Coughlin,21.0,7.0,Alec Mazo,27,Eliminated Week 5,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1911764705882352,2,0.2,294.0,0.0714285714285714,4.0,0.0,47.9998,23.9999,14,6.842105263157895,3,False,0.0761538461538461,0.0771296269922222,0.0754039663291912,0.005097989766794,196.11727925250418,0.0752746092458107,0.0754039663291912,0.005097989766794,0.06760903988177092,0.06541190638627496,0.08539602627210745,0.07527460924581078,0.124,0.256,0.046
9,2,Tom DeLay,18.0,6.0,Cheryl Burke,62,Withdrew,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7058823529411764,2,0.2,294.0,0.0612244897959183,13.0,-3.0,37.9999,18.99995,14,4.785340314136126,6,False,0.0761538461538461,0.0738833802652706,0.0668406136173115,0.014478417708919,69.06355076585865,0.0667259471448457,0.0668406136173115,0.014478417708919,0.21661108307313828,0.038462914907830256,0.09521831232679275,0.06672594714484577,0.162,0.217,0.451
9,3,Aaron Carter,21.0,7.0,Karina Smirnoff,21,Eliminated Week 8,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1029411764705882,3,0.3,258.0,0.0813953488372093,4.0,1.1538461538461533,79.9999,26.666633333333333,13,5.205128205128205,13,False,0.0825,0.0831815114527202,0.0846917427603763,0.0031107149813675,321.3661938795345,0.0839953815575545,0.0846917427603763,0.0031107149813675,0.0367298496875763,0.078594741396896,0.09078874412385661,0.08399538155755458,0.097,0.366,0.0
9,3,Chuck Liddell,17.0,5.666666666666667,Anna Trebunskaya,39,Eliminated Week 4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3676470588235294,3,0.3,258.0,0.065891472868217,10.0,-2.8461538461538467,58.0,19.33333333333333,13,6.555555555555555,7,False,0.0825,0.0746636920623429,0.0697759438795058,0.0122214587406496,81.81659854364557,0.0692022249002491,0.0697759438795058,0.0122214587406496,0.17515289741912354,0.04582188474783258,0.09373000301117901,0.0692022249002491,0.05,0.087,0.41
9,3,Debi Mazar,17.0,5.666666666666667,Maksim Chmerkoskiy,45,Eliminated Week 3,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4558823529411764,3,0.3,258.0,0.065891472868217,10.0,-2.8461538461538467,60.0,20.0,13,4.8429752066115705,11,True,0.01,0.0258055206696418,0.0496823307440441,0.0228865425763724,43.69189032256938,0.0492738275480029,0.0496823307440441,0.0228865425763724,0.4606575865830536,0.004824707294354198,0.09453995419373401,0.04927382754800295,0.042,0.055,0.798
9,3,Donny Osmond,21.0,7.0,Kym Johnson,51,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5441176470588236,3,0.3,258.0,0.0813953488372093,4.0,1.1538461538461533,75.9999,25.3333,13,4.559139784946237,12,False,0.0825,0.0831986131708022,0.08252995515474,0.0046501368705945,215.0011981634464,0.0818513688254566,0.08252995515474,0.0046501368705945,0.056344836997375074,0.07341568688837478,0.09164422342110522,0.0818513688254566,0.087,0.258,0.005
9,3,Joanna Krupa,23.0,7.666666666666667,Derek Hough,30,Eliminated Week 9,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.2352941176470588,3,0.3,258.0,0.0891472868217054,3.0,3.1538461538461533,76.9999,25.666633333333333,13,2.8109756097560976,18,False,0.0825,0.0833475528387505,0.084665735474588,0.0031713831159873,315.2204394735542,0.0839695881115601,0.084665735474588,0.0031713831159873,0.03745769286961636,0.07844982456725288,0.09088164638192311,0.08396958811156013,0.097,0.353,0.0
9,3,Kelly Osbourne,20.0,6.666666666666667,Louis van Amstel,24,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1470588235294117,3,0.3,258.0,0.0775193798449612,6.0,0.1538461538461533,69.9998,23.333266666666663,13,6.123076923076923,5,False,0.0825,0.0833043421667246,0.083374169518889,0.0046657385825483,214.2824120767322,0.0826886418029851,0.083374169518889,0.0046657385825483,0.055961439969620864,0.07422932189709433,0.09251901714068367,0.08268864180298517,0.13,0.314,0.002
9,3,Louie Vito,20.0,6.666666666666667,Chelsie Hightower,21,Eliminated Week 6,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1029411764705882,3,0.3,258.0,0.0775193798449612,6.0,0.1538461538461533,65.9998,21.99993333333333,13,6.27906976744186,25,False,0.0825,0.0831931930142426,0.0841198566086903,0.0018915967531412,528.3745723119675,0.083428197627307,0.0841198566086903,0.0018915967531412,0.02248692317606473,0.08041232697253355,0.08782738624484705,0.083428197627307,0.031,0.22,0.0
9,3,Mark Dacascos,18.0,6.0,Lacey Schwimmer,45,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4558823529411764,3,0.3,258.0,0.0697674418604651,9.0,-1.8461538461538467,67.9998,22.6666,13,4.975609756097561,22,False,0.0825,0.0779983347800626,0.0759091751169143,0.0058020141234297,172.32424025343911,0.0752850268497192,0.0759091751169143,0.0058020141234297,0.07643363420157728,0.06453722743499209,0.0872811227988365,0.07528502684971923,0.012,0.042,0.099
9,3,Melissa Joan Hart,19.0,6.333333333333333,Mark Ballas,33,Eliminated Week 6,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2794117647058823,3,0.3,258.0,0.0736434108527131,8.0,-0.8461538461538467,62.0,20.666666666666668,13,3.9578313253012047,19,False,0.0825,0.0810995748874791,0.0791582933169864,0.0067897775031503,147.2585428599437,0.0785074298142303,0.0791582933169864,0.0067897775031503,0.08577468283659039,0.06585032941081181,0.09246625722316099,0.07850742981423037,0.065,0.148,0.053
9,3,Michael Irvin,14.0,4.666666666666667,Anna Demidova,43,Eliminated Week 7,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4264705882352941,3,0.3,258.0,0.0542635658914728,13.0,-5.846153846153847,53.0,17.666666666666668,13,7.0,26,False,0.0825,0.0803823395338114,0.0713262820891554,0.014673125264717,68.14716257087136,0.0707398157587961,0.0713262820891554,0.014673125264717,0.20571835282786924,0.04256695657031008,0.10008560760800071,0.07073981575879616,0.116,0.167,0.347
9,3,Mya,27.0,9.0,Dmitry Chaplin,29,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2205882352941176,3,0.3,258.0,0.1046511627906976,1.0,7.153846153846153,84.9999,28.3333,13,5.473684210526316,24,False,0.0825,0.0844190503053606,0.0854871516872348,0.0021426426414062,466.49566522151923,0.0847842503909046,0.0854871516872348,0.0021426426414062,0.025063914273870305,0.08128757211007864,0.08968673126439095,0.08478425039090468,0.11,0.471,0.0
9,3,Natalie Coughlin,26.0,8.666666666666666,Alec Mazo,27,Eliminated Week 5,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1911764705882352,3,0.3,258.0,0.1007751937984496,2.0,6.153846153846153,73.9998,24.6666,13,6.842105263157895,3,False,0.0825,0.0839955607020589,0.0848115480930175,0.0026685141893906,374.59999425149385,0.0841142018144041,0.0848115480930175,0.0026685141893906,0.031464042920946254,0.07958126028181192,0.09004183590422307,0.08411420181440417,0.094,0.377,0.0
9,3,Tom DeLay,15.0,5.0,Cheryl Burke,62,Withdrew,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7058823529411764,3,0.3,258.0,0.0581395348837209,12.0,-4.846153846153847,52.9999,17.666633333333333,13,4.785340314136126,6,False,0.0825,0.0766903887831554,0.0727582856972976,0.0123387889747713,81.03866298236544,0.0721600449988298,0.0727582856972976,0.0123387889747713,0.16958603211331008,0.04857425930674585,0.09694231208784934,0.07216004499882987,0.069,0.142,0.286
9,4,Aaron Carter,18.0,6.0,Karina Smirnoff,21,Eliminated Week 8,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1029411764705882,4,0.4,242.0,0.0743801652892562,8.0,-4.0,97.9999,24.499975,11,5.205128205128205,13,False,0.099,0.0967619435530115,0.0924818769095977,0.0078796394752284,126.89325569877279,0.0938982298977161,0.0924818769095977,0.0078796394752284,0.08520198484867318,0.07703778353815002,0.10792597028104536,0.09389822989771614,0.04,0.102,0.079
9,4,Chuck Liddell,17.0,5.666666666666667,Anna Trebunskaya,39,Eliminated Week 4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3676470588235294,4,0.4,242.0,0.0702479338842975,9.0,-5.0,75.0,18.75,11,6.555555555555555,7,True,0.01,0.0226912403050913,0.0361140137974749,0.0235021337796813,42.54751767887694,0.0366670972021835,0.0361140137974749,0.0235021337796813,0.6507760093209184,0.0,0.08217819600565024,0.03666709720218353,0.002,0.003,0.963
9,4,Donny Osmond,24.0,8.0,Kym Johnson,51,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5441176470588236,4,0.4,242.0,0.0991735537190082,4.0,2.0,99.9999,24.999975,11,4.559139784946237,12,False,0.099,0.0998262286771865,0.0996697899598296,0.0028279139361397,353.4925496406537,0.1011962252956169,0.0996697899598296,0.0028279139361397,0.028372829292400918,0.09412707864499578,0.10521250127466342,0.10119622529561692,0.032,0.22,0.003
9,4,Joanna Krupa,26.0,8.666666666666666,Derek Hough,30,Eliminated Week 9,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.2352941176470588,4,0.4,242.0,0.1074380165289256,3.0,4.0,102.9999,25.749975,11,2.8109756097560976,18,False,0.099,0.0996739937441173,0.1008543346796754,0.0048813054290801,204.82127030475743,0.1023989112287423,0.1008543346796754,0.0048813054290801,0.048399560064360844,0.09128697603867841,0.11042169332067239,0.10239891122874231,0.163,0.435,0.001
9,4,Kelly Osbourne,23.0,7.666666666666667,Louis van Amstel,24,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1470588235294117,4,0.4,242.0,0.0950413223140495,6.0,1.0,92.9998,23.24995,11,6.123076923076923,5,False,0.099,0.1022790799932524,0.1040206954601425,0.0024951025504372,400.6245656152416,0.1056137645863795,0.1040206954601425,0.0024951025504372,0.023986597468897388,0.09913029446128559,0.10891109645899942,0.10561376458637953,0.338,0.822,0.0
9,4,Louie Vito,16.0,5.333333333333333,Chelsie Hightower,21,Eliminated Week 6,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1029411764705882,4,0.4,242.0,0.0661157024793388,10.0,-6.0,81.9998,20.49995,11,6.27906976744186,25,False,0.099,0.0912420062008383,0.0820124832528052,0.0217813169116124,45.90879859372942,0.0832684982646077,0.0820124832528052,0.0217813169116124,0.26558538465993076,0.039321102106044906,0.1247038643995655,0.0832684982646077,0.119,0.165,0.388
9,4,Mark Dacascos,22.0,7.333333333333333,Lacey Schwimmer,45,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4558823529411764,4,0.4,242.0,0.0909090909090909,7.0,0.0,89.9998,22.49995,11,4.975609756097561,22,False,0.099,0.0958741850348892,0.0948873185920251,0.0053223182316673,187.85275583398533,0.0963405107385657,0.0948873185920251,0.0053223182316673,0.05609093302078641,0.08445557485795718,0.105319062326093,0.0963405107385657,0.029,0.095,0.026
