season,week,celebrity_name,total_judge_score,avg_judge_score,ballroom_partner,celebrity_age_during_season,results,placement,ind_Actor/Actress,ind_Astronaut,ind_Athlete,ind_Beauty Pagent,ind_Comedian,ind_Con artist,ind_Conservationist,ind_Entrepreneur,ind_Fashion Designer,ind_Fitness Instructor,ind_Journalist,ind_Magician,ind_Military,ind_Model,ind_Motivational Speaker,ind_Musician,ind_News Anchor,ind_Politician,ind_Producer,ind_Racing Driver,ind_Radio Personality,ind_Singer/Rapper,ind_Social Media Personality,ind_Social media personality,ind_Sports Broadcaster,ind_TV Personality,age_scaled,cum_weeks,season_progress
4,6,Ian Ziering,24.0,8.0,Cheryl Burke,42,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,6,0.6
4,6,Joey Fatone,27.0,9.0,Kym Johnson,30,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.23529411764705882,6,0.6
4,6,John Ratzenberger,19.0,6.333333333333333,Edyta Sliwinska,59,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.661764705882353,6,0.6
4,6,Laila Ali,28.0,9.333333333333334,Maksim Chmerkoskiy,29,3rd Place,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22058823529411764,6,0.6
4,7,Apolo Anton Ohno,27.0,9.0,Julianne Hough,24,1st Place,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14705882352941174,7,0.7
4,7,Billy Ray Cyrus,19.0,6.333333333333333,Karina Smirnoff,45,Eliminated Week 8,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.45588235294117646,7,0.7
4,7,Ian Ziering,27.0,9.0,Cheryl Burke,42,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,7,0.7
4,7,Joey Fatone,29.5,9.833333333333334,Kym Johnson,30,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.23529411764705882,7,0.7
4,7,John Ratzenberger,22.5,7.5,Edyta Sliwinska,59,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.661764705882353,7,0.7
4,7,Laila Ali,29.5,9.833333333333334,Maksim Chmerkoskiy,29,3rd Place,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22058823529411764,7,0.7
4,8,Apolo Anton Ohno,29.0,9.666666666666666,Julianne Hough,24,1st Place,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14705882352941174,8,0.8
4,8,Billy Ray Cyrus,19.0,6.333333333333333,Karina Smirnoff,45,Eliminated Week 8,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.45588235294117646,8,0.8
4,8,Ian Ziering,23.5,7.833333333333333,Cheryl Burke,42,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,8,0.8
4,8,Joey Fatone,27.5,9.166666666666666,Kym Johnson,30,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.23529411764705882,8,0.8
4,8,Laila Ali,26.5,8.833333333333334,Maksim Chmerkoskiy,29,3rd Place,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22058823529411764,8,0.8
4,9,Apolo Anton Ohno,29.5,9.833333333333334,Julianne Hough,24,1st Place,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14705882352941174,9,0.9
4,9,Ian Ziering,29.0,9.666666666666666,Cheryl Burke,42,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,9,0.9
4,9,Joey Fatone,30.0,10.0,Kym Johnson,30,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.23529411764705882,9,0.9
4,9,Laila Ali,30.0,10.0,Maksim Chmerkoskiy,29,3rd Place,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22058823529411764,9,0.9
4,10,Apolo Anton Ohno,29.3332,9.777733333333334,Julianne Hough,24,1st Place,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14705882352941174,10,1.0
4,10,Joey Fatone,28.6665,9.5555,Kym Johnson,30,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.23529411764705882,10,1.0
4,10,Laila Ali,28.3332,9.4444,Maksim Chmerkoskiy,29,3rd Place,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22058823529411764,10,1.0
5,1,Albert Reed,21.0,7.0,Anna Trebunskaya,22,Eliminated Week 2,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.11764705882352944,1,0.1
5,1,Cameron Mathison,21.0,7.0,Edyta Sliwinska,38,Eliminated Week 8,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35294117647058826,1,0.1
5,1,Floyd Mayweather Jr. ,18.0,6.0,Karina Smirnoff,30,Eliminated Week 4,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23529411764705882,1,0.1
5,1,Helio Castroneves,25.0,8.333333333333334,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,1,0.1
5,1,Jane Seymour,24.0,8.0,Tony Dovolani,56,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6176470588235294,1,0.1
5,1,Jennie Garth,21.0,7.0,Derek Hough,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,1,0.1
5,1,Josie Maran,16.0,5.333333333333333,Alec Mazo,29,Eliminated Week 1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.22058823529411764,1,0.1
5,1,Marie Osmond,21.0,7.0,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,1,0.1
5,1,Mark Cuban,21.0,7.0,Kym Johnson,49,Eliminated Week 5,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5147058823529411,1,0.1
5,1,Mel B,24.0,8.0,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,1,0.1
5,1,Sabrina Bryan,26.0,8.666666666666666,Mark Ballas,23,Eliminated Week 6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13235294117647062,1,0.1
5,1,Wayne Newton,19.0,6.333333333333333,Cheryl Burke,65,Eliminated Week 3,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.75,1,0.1
5,2,Albert Reed,21.0,7.0,Anna Trebunskaya,22,Eliminated Week 2,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.11764705882352944,2,0.2
5,2,Cameron Mathison,21.0,7.0,Edyta Sliwinska,38,Eliminated Week 8,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35294117647058826,2,0.2
5,2,Floyd Mayweather Jr. ,21.0,7.0,Karina Smirnoff,30,Eliminated Week 4,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23529411764705882,2,0.2
5,2,Helio Castroneves,27.0,9.0,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,2,0.2
5,2,Jane Seymour,21.0,7.0,Tony Dovolani,56,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6176470588235294,2,0.2
5,2,Jennie Garth,21.0,7.0,Derek Hough,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,2,0.2
5,2,Marie Osmond,24.0,8.0,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,2,0.2
5,2,Mark Cuban,18.0,6.0,Kym Johnson,49,Eliminated Week 5,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5147058823529411,2,0.2
5,2,Mel B,23.0,7.666666666666667,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,2,0.2
5,2,Sabrina Bryan,26.0,8.666666666666666,Mark Ballas,23,Eliminated Week 6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13235294117647062,2,0.2
5,2,Wayne Newton,15.0,5.0,Cheryl Burke,65,Eliminated Week 3,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.75,2,0.2
5,3,Cameron Mathison,23.0,7.666666666666667,Edyta Sliwinska,38,Eliminated Week 8,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35294117647058826,3,0.3
5,3,Floyd Mayweather Jr. ,21.0,7.0,Karina Smirnoff,30,Eliminated Week 4,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23529411764705882,3,0.3
5,3,Helio Castroneves,24.0,8.0,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,3,0.3
5,3,Jane Seymour,27.0,9.0,Tony Dovolani,56,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6176470588235294,3,0.3
5,3,Jennie Garth,26.0,8.666666666666666,Derek Hough,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,3,0.3
5,3,Marie Osmond,26.0,8.666666666666666,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,3,0.3
5,3,Mark Cuban,20.0,6.666666666666667,Kym Johnson,49,Eliminated Week 5,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5147058823529411,3,0.3
5,3,Mel B,27.0,9.0,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,3,0.3
5,3,Sabrina Bryan,27.0,9.0,Mark Ballas,23,Eliminated Week 6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13235294117647062,3,0.3
5,3,Wayne Newton,18.0,6.0,Cheryl Burke,65,Eliminated Week 3,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.75,3,0.3
5,4,Cameron Mathison,27.0,9.0,Edyta Sliwinska,38,Eliminated Week 8,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35294117647058826,4,0.4
5,4,Floyd Mayweather Jr. ,23.0,7.666666666666667,Karina Smirnoff,30,Eliminated Week 4,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23529411764705882,4,0.4
5,4,Helio Castroneves,27.0,9.0,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,4,0.4
5,4,Jane Seymour,26.0,8.666666666666666,Tony Dovolani,56,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6176470588235294,4,0.4
5,4,Jennie Garth,27.0,9.0,Derek Hough,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,4,0.4
5,4,Marie Osmond,26.0,8.666666666666666,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,4,0.4
5,4,Mark Cuban,22.0,7.333333333333333,Kym Johnson,49,Eliminated Week 5,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5147058823529411,4,0.4
5,4,Mel B,26.0,8.666666666666666,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,4,0.4
5,4,Sabrina Bryan,30.0,10.0,Mark Ballas,23,Eliminated Week 6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13235294117647062,4,0.4
5,5,Cameron Mathison,26.0,8.666666666666666,Edyta Sliwinska,38,Eliminated Week 8,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35294117647058826,5,0.5
5,5,Helio Castroneves,23.0,7.666666666666667,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,5,0.5
5,5,Jane Seymour,26.0,8.666666666666666,Tony Dovolani,56,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6176470588235294,5,0.5
5,5,Jennie Garth,25.0,8.333333333333334,Derek Hough,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,5,0.5
5,5,Marie Osmond,21.0,7.0,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,5,0.5
5,5,Mark Cuban,21.0,7.0,Kym Johnson,49,Eliminated Week 5,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5147058823529411,5,0.5
5,5,Mel B,29.0,9.666666666666666,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,5,0.5
5,5,Sabrina Bryan,28.0,9.333333333333334,Mark Ballas,23,Eliminated Week 6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13235294117647062,5,0.5
5,6,Cameron Mathison,25.0,8.333333333333334,Edyta Sliwinska,38,Eliminated Week 8,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35294117647058826,6,0.6
5,6,Helio Castroneves,28.0,9.333333333333334,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,6,0.6
5,6,Jane Seymour,22.0,7.333333333333333,Tony Dovolani,56,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6176470588235294,6,0.6
5,6,Jennie Garth,27.0,9.0,Derek Hough,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,6,0.6
5,6,Marie Osmond,23.0,7.666666666666667,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,6,0.6
5,6,Mel B,30.0,10.0,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,6,0.6
5,6,Sabrina Bryan,25.0,8.333333333333334,Mark Ballas,23,Eliminated Week 6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13235294117647062,6,0.6
5,7,Cameron Mathison,25.5,8.5,Edyta Sliwinska,38,Eliminated Week 8,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35294117647058826,7,0.7
5,7,Helio Castroneves,26.0,8.666666666666666,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,7,0.7
5,7,Jane Seymour,25.0,8.333333333333334,Tony Dovolani,56,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6176470588235294,7,0.7
5,7,Jennie Garth,26.5,8.833333333333334,Derek Hough,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,7,0.7
5,7,Marie Osmond,26.0,8.666666666666666,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,7,0.7
5,7,Mel B,27.0,9.0,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,7,0.7
5,8,Cameron Mathison,25.5,8.5,Edyta Sliwinska,38,Eliminated Week 8,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35294117647058826,8,0.8
5,8,Helio Castroneves,28.5,9.5,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,8,0.8
5,8,Jennie Garth,25.0,8.333333333333334,Derek Hough,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,8,0.8
5,8,Marie Osmond,24.5,8.166666666666666,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,8,0.8
5,8,Mel B,28.0,9.333333333333334,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,8,0.8
5,9,Helio Castroneves,30.0,10.0,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,9,0.9
5,9,Jennie Garth,29.0,9.666666666666666,Derek Hough,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,9,0.9
5,9,Marie Osmond,28.0,9.333333333333334,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,9,0.9
5,9,Mel B,30.0,10.0,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,9,0.9
5,10,Helio Castroneves,27.9999,9.3333,Julianne Hough,32,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2647058823529412,10,1.0
5,10,Marie Osmond,23.0,7.666666666666667,Jonathan Roberts,47,3rd Place,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4852941176470588,10,1.0
5,10,Mel B,28.333199999999998,9.4444,Maksim Chmerkoskiy,32,2nd Place,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2647058823529412,10,1.0
6,1,Adam Carolla,15.0,5.0,Julianne Hough,43,Eliminated Week 4,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4264705882352941,1,0.1
6,1,Cristian de la Fuente,21.0,7.0,Cheryl Burke,34,3rd Place,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29411764705882354,1,0.1
6,1,Jason Taylor,22.0,7.333333333333333,Edyta Sliwinska,33,2nd Place,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27941176470588236,1,0.1
6,1,Kristi Yamaguchi,27.0,9.0,Mark Ballas,36,1st Place,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3235294117647059,1,0.1
6,1,Mario,24.0,8.0,Karina Smirnoff,21,Eliminated Week 8,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.10294117647058826,1,0.1
6,1,Marissa Jaret Winokur,18.0,6.0,Tony Dovolani,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,1,0.1
6,1,Marlee Matlin,22.0,7.333333333333333,Fabian Sanchez,42,Eliminated Week 6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,1,0.1
6,1,Monica Seles,15.0,5.0,Jonathan Roberts,34,Eliminated Week 2,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29411764705882354,1,0.1
6,1,Penn Jillette,16.0,5.333333333333333,Kym Johnson,53,Eliminated Week 2,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5735294117647058,1,0.1
6,1,Priscilla Presley,24.0,8.0,Louis van Amstel,62,Eliminated Week 5,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7058823529411764,1,0.1
6,1,Shannon Elizabeth,21.0,7.0,Derek Hough,34,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29411764705882354,1,0.1
6,1,Steve Guttenberg,18.0,6.0,Anna Trebunskaya,49,Eliminated Week 3,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5147058823529411,1,0.1
6,2,Adam Carolla,19.0,6.333333333333333,Julianne Hough,43,Eliminated Week 4,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4264705882352941,2,0.2
6,2,Cristian de la Fuente,20.0,6.666666666666667,Cheryl Burke,34,3rd Place,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29411764705882354,2,0.2
6,2,Jason Taylor,27.0,9.0,Edyta Sliwinska,33,2nd Place,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27941176470588236,2,0.2
6,2,Kristi Yamaguchi,27.0,9.0,Mark Ballas,36,1st Place,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3235294117647059,2,0.2
6,2,Mario,26.0,8.666666666666666,Karina Smirnoff,21,Eliminated Week 8,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.10294117647058826,2,0.2
6,2,Marissa Jaret Winokur,21.0,7.0,Tony Dovolani,35,Eliminated Week 9,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30882352941176466,2,0.2
6,2,Marlee Matlin,24.0,8.0,Fabian Sanchez,42,Eliminated Week 6,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,2,0.2
6,2,Monica Seles,15.0,5.0,Jonathan Roberts,34,Eliminated Week 2,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29411764705882354,2,0.2
6,2,Penn Jillette,17.0,5.666666666666667,Kym Johnson,53,Eliminated Week 2,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5735294117647058,2,0.2
6,2,Priscilla Presley,21.0,7.0,Louis van Amstel,62,Eliminated Week 5,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7058823529411764,2,0.2
6,2,Shannon Elizabeth,24.0,8.0,Derek Hough,34,Eliminated Week 7,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29411764705882354,2,0.2
6,2,Steve Guttenberg,16.0,5.333333333333333,Anna Trebunskaya,49,Eliminated Week 3,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5147058823529411,2,0.2
6,3,Adam Carolla,21.0,7.0,Julianne Hough,43,Eliminated Week 4,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4264705882352941,3,0.3
6,3,Cristian de la Fuente,25.0,8.333333333333334,Cheryl Burke,34,3rd Place,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29411764705882354,3,0.3
