season,week,celebrity_name,fan_vote_normalized,fan_vote_est_std,certainty
10,3,Kate Gosselin,0.094478026106648,0.0166077619069162,60.20918389970885
10,3,Buzz Aldrin,0.0348986494967418,0.0320022595654661,31.246817154808628
10,4,Evan Lysacek,0.1277190435106076,0.0053130746236552,188.1795177562182
10,4,Pamela Anderson,0.1248288143962299,0.0060444025605069,165.4149562400929
10,4,Nicole Scherzinger,0.1229997849612108,0.0033804524184595,295.7309097537288
10,4,Chad Ochocinco,0.122506262769509,0.0054391549360193,183.81829410390137
10,4,Niecy Nash,0.1212938965655537,0.0046291824229456,215.9742119542281
10,4,Erin Andrews,0.1184560128345389,0.0043923670680367,227.6158546540193
10,4,Jake Pavelka,0.1129534153725195,0.0096610046565073,103.49819064996052
10,4,Kate Gosselin,0.0989659493007004,0.0259188905769924,38.58040978335154
10,4,Aiden Turner,0.0502768202891298,0.0393050531930181,25.44137400642477
10,5,Nicole Scherzinger,0.1509764660748601,0.0076637180980521,130.46794248755637
10,5,Erin Andrews,0.1463045386394555,0.0038323264612936,260.8700328806671
10,5,Evan Lysacek,0.1421852562131168,0.0063920710414684,156.419347370542
10,5,Jake Pavelka,0.141952872654144,0.0076739834827748,130.29344001121703
10,5,Chad Ochocinco,0.1318901663740676,0.0172797673908728,57.86780050798942
10,5,Niecy Nash,0.1268582179102827,0.0187644608775188,53.289391959352685
10,5,Pamela Anderson,0.1238370809205515,0.0305048670603071,32.78057948731953
10,5,Kate Gosselin,0.0359954012135216,0.0324141438552079,30.849778253855725
10,6,Nicole Scherzinger,0.1705672158515186,0.0050584175100015,197.6512114335665
10,6,Chad Ochocinco,0.1675582139090625,0.004376391014866,228.44657847651712
10,6,Erin Andrews,0.1614415541876411,0.0116861182057574,85.564292445281
10,6,Pamela Anderson,0.153430924417234,0.020233965801905,49.41940647638024
10,6,Evan Lysacek,0.1521507456616754,0.0204191564947267,48.97122116856645
10,6,Niecy Nash,0.1513465305275694,0.0234819039505513,42.58417111042695
10,6,Jake Pavelka,0.0435048154452988,0.0348692169455803,28.67776823874179
10,7,Nicole Scherzinger,0.2029468011327619,0.0052034998389139,192.1414220292628
10,7,Evan Lysacek,0.1985800761088476,0.0114751655810432,87.13711848597185
10,7,Chad Ochocinco,0.1967386181069683,0.0081784402196738,122.25775519389764
10,7,Erin Andrews,0.1676343626593512,0.0428626602382055,23.32978552094517
10,7,Niecy Nash,0.1648562724262549,0.0374014876212848,26.736189585179485
10,7,Pamela Anderson,0.0692438695658161,0.0657106042263145,15.21801227916978
10,8,Erin Andrews,0.2461261105438897,0.0156715804164487,63.80570227927982
10,8,Nicole Scherzinger,0.2448485609723907,0.0152927618310279,65.38613658617358
10,8,Evan Lysacek,0.2415494248549431,0.0229778520205835,43.51827493837545
10,8,Chad Ochocinco,0.2038933594407309,0.0581250062510721,17.20400324220718
10,8,Niecy Nash,0.0635825441880455,0.0670075855797474,14.923460797570376
10,9,Evan Lysacek,0.3140734823108488,0.0294977344921037,33.89975933603799
10,9,Nicole Scherzinger,0.3119689799904043,0.0288579412666696,34.65130583826859
10,9,Erin Andrews,0.2900122901715464,0.0635144108084505,15.744210535232083
10,9,Chad Ochocinco,0.0839452475272004,0.1131117436237641,8.840736843287987
10,10,Erin Andrews,0.334032050960896,0.0037849413647715,264.1350997416598
10,10,Nicole Scherzinger,0.3332212837115301,0.0023341096761634,428.2454097158271
10,10,Evan Lysacek,0.3327466653275738,0.002536737356876,394.0518104800999
11,1,Florence Henderson,0.0899034143680927,0.0025434154851483,393.0175735201185
11,1,Audrina Patridge,0.0894635603970526,0.0012730506620466,784.8981439981384
11,1,Rick Fox,0.0893421526499421,0.0014156652994987,705.8830341604508
11,1,Bristol Palin,0.0882360461402021,0.0047597600911465,210.0504921177757
11,1,Brandy,0.0877679427774113,0.0011021758201059,906.4738201966384
11,1,Kyle Massey,0.0875189597551358,0.0013287106257182,752.0433248097548
11,1,Jennifer Grey,0.0871146695702112,0.0027531020023026,363.0947579878694
11,1,Kurt Warner,0.0869614474507038,0.0023012291259454,434.3616318333821
11,1,Michael Bolton,0.084585454910394,0.0062041857198749,161.1555310580062
11,1,The Situation,0.0834902691449264,0.008600931207794,116.25296411274697
11,1,Margaret Cho,0.0782168706551478,0.0134191829848989,74.51463226136686
11,1,David Hasselhoff,0.0473992121807795,0.0283693784359158,35.248031754628855
11,2,Rick Fox,0.0991454547188763,0.0015921643463785,627.6816338961709
11,2,Jennifer Grey,0.0989707944105865,0.0014118614404403,707.7834891497455
11,2,Brandy,0.0986671308093948,0.0014904469729835,670.4898116488794
11,2,Kyle Massey,0.0982081636904074,0.0014559818351223,686.350355161458
11,2,Audrina Patridge,0.0976016300913893,0.0014012588916329,713.1350751040401
11,2,Bristol Palin,0.0957551734192119,0.0030024734777828,332.9478376943105
11,2,Kurt Warner,0.0957453948371438,0.0044749194359254,223.4177836119267
11,2,Florence Henderson,0.0933761642002766,0.0053862301036781,185.6241483572875
11,2,The Situation,0.0925218140288508,0.0085405321856665,117.07501397443484
11,2,Margaret Cho,0.0893706090312033,0.013429588910212,74.45689885122165
11,2,Michael Bolton,0.0406376707626587,0.0308046507916663,32.4615768309145
11,3,Rick Fox,0.1095009722656669,0.0012451625428739,802.4635355302571
11,3,Jennifer Grey,0.1081743440268535,0.0016084823694698,621.3177720793312
11,3,Brandy,0.1078320169597644,0.0019466988783428,513.4263879901288
11,3,Audrina Patridge,0.1077457509305852,0.0016946533855753,589.7431683307562
11,3,Kyle Massey,0.107324595537479,0.0017767293097307,562.5153360111217
11,3,Kurt Warner,0.1044602481666346,0.0041206780003621,242.6196320799777
11,3,Bristol Palin,0.1001333068417863,0.0108527768336092,92.13382726862916
11,3,The Situation,0.100124435861119,0.0065629436474461,152.34743832529296
11,3,Florence Henderson,0.0976305255046106,0.0118497613250296,84.38276432822342
11,3,Margaret Cho,0.0570738039055001,0.0372521650798479,26.843356741812737
11,4,Jennifer Grey,0.1292415088401128,0.0080995454317997,123.4484774413298
11,4,Audrina Patridge,0.1267978639501246,0.0043170685621372,231.5850213144925
11,4,Brandy,0.1266313582992196,0.0024628200475199,405.87379788819095
11,4,Kyle Massey,0.1242583873899898,0.0017581063910159,568.4704490343327
11,4,Rick Fox,0.1234605132103682,0.0021484315884955,465.2392778408582
11,4,Florence Henderson,0.1122596329600366,0.0167990313952648,59.52369828795981
11,4,Kurt Warner,0.1115797873351824,0.0112037607411574,89.2477780740816
11,4,Bristol Palin,0.1071366506495379,0.0201507572174203,49.623464058784045
11,4,The Situation,0.0386342973654277,0.0311538050001298,32.09777753370092
11,5,Rick Fox,0.1401666874781427,0.0056119159701854,178.1605150178226
11,5,Brandy,0.1388938729138082,0.0056529312838894,176.86808519400236
11,5,Kurt Warner,0.1386727851339487,0.0087703544794664,114.00747767530952
11,5,Jennifer Grey,0.1375701502422938,0.0079196289761567,126.25259976326062
11,5,Audrina Patridge,0.1368792688833887,0.0038246385728805,261.39426946624326
11,5,Kyle Massey,0.131979355974854,0.007303899267471,136.89442706664482
11,5,Bristol Palin,0.1255851895712317,0.0221552708106124,45.133949144592414
11,5,Florence Henderson,0.0502526898023318,0.0428397261690165,23.34227473303718
11,6,Brandy,0.1644844817853868,0.0059599056981807,167.7597416622788
11,6,Kyle Massey,0.1584000476779777,0.004932195900922,202.7083497359364
11,6,Rick Fox,0.1579646564991787,0.007100632892264,140.8126856415408
11,6,Bristol Palin,0.1552474372269235,0.0124559917961672,80.27620282351653
11,6,Jennifer Grey,0.1527496126133596,0.0141720236803418,70.5565744158753
11,6,Kurt Warner,0.1336374288177405,0.0366372912384758,27.293849308939578
11,6,Audrina Patridge,0.077516335379433,0.0600944845603278,16.640185320348547
11,7,Brandy,0.1925208504484495,0.0032420029310236,308.35618137549585
11,7,Jennifer Grey,0.1880840936651167,0.0100553074991145,99.44007779078476
11,7,Kurt Warner,0.1853412633322668,0.0137865095484217,72.52941486553478
11,7,Kyle Massey,0.1745038863003145,0.0257441791913268,38.842223336976566
11,7,Bristol Palin,0.1740619806261131,0.028762615162642,34.76614446221604
11,7,Rick Fox,0.0854879256277392,0.0706262279776813,14.158845372155987
11,8,Brandy,0.2399728421816056,0.0043671529375276,228.9297133826996
11,8,Jennifer Grey,0.233602903877029,0.0185070797068843,54.03045674306431
11,8,Kyle Massey,0.2219707830946062,0.0387750419269795,25.789120041780787
11,8,Bristol Palin,0.2138658402395582,0.0475586751010496,21.02621596710468
11,8,Kurt Warner,0.0905876306072008,0.0910634890068907,10.981228917062628
11,9,Jennifer Grey,0.3061096788887927,0.043055619900946,23.22523231736612
11,9,Kyle Massey,0.2944858031576119,0.0603834322520625,16.56055977848237
11,9,Bristol Palin,0.2490320935251476,0.1049499689401199,9.52825886315116
11,9,Brandy,0.1503724244284476,0.1474056226296022,6.783955714885092
11,10,Jennifer Grey,0.3352968595949799,0.0051027347260814,195.9349483604096
11,10,Kyle Massey,0.3344534668294315,0.0084199725867641,118.75112876768816
11,10,Bristol Palin,0.3302496735755884,0.0162984856075255,61.35162937524199
12,1,Kirstie Alley,0.0958807144493363,0.0033650497091545,297.08414503812446
12,1,Ralph Macchio,0.0953193936313963,0.0024131620125404,414.22240711496295
12,1,Hines Ward,0.0944096562864384,0.0013870970659919,720.4107151435875
12,1,Kendra Wilkinson,0.0941058857474279,0.0022335072491454,447.5259591941015
12,1,Chris Jericho,0.0926625435703175,0.0028516707943731,350.54868650546496
12,1,Chelsea Kane,0.0925328008583375,0.0020133628035352,496.4349015207163
12,1,Romeo,0.0897075235327399,0.0029256401413186,341.6887460408493
12,1,Petra Nemcova,0.0889988884219368,0.0073922506319552,135.25850127111673
12,1,Sugar Ray Leonard,0.0887406063241479,0.0052965258899294,188.76736438437857
12,1,Wendy Williams,0.0886146920235428,0.0054209870997771,184.43422708274423
12,1,Mike Catherwood,0.0790272951543784,0.0159160485226569,62.8257178820912
12,2,Ralph Macchio,0.0992696803790965,0.0010663319277504,936.9156623165971
12,2,Chris Jericho,0.0982963574358388,0.0025704876793013,388.8799499407636
12,2,Hines Ward,0.0982506768092425,0.0020454065940699,488.661443379721
12,2,Kirstie Alley,0.0971059092862555,0.0038970238018682,256.5402498365256
12,2,Romeo,0.0969731097517003,0.0033506499255586,298.36051562972165
12,2,Kendra Wilkinson,0.0959585373588465,0.0032075269149571,311.6695064449402
12,2,Chelsea Kane,0.0932731485713442,0.0060221508168073,166.02606018257808
12,2,Wendy Williams,0.0925306842570087,0.0067645439575342,147.8077751436943
12,2,Petra Nemcova,0.0917072552686613,0.0068331487077946,146.32400358210714
12,2,Sugar Ray Leonard,0.0906264384241598,0.0072461060084995,137.9861145714145
12,2,Mike Catherwood,0.0460082024578454,0.0350693898555432,28.51408279517426
12,3,Kirstie Alley,0.1110190183274769,0.0024738637301773,404.0626511296246
12,3,Kendra Wilkinson,0.1110013391271597,0.0030623574703296,326.43921242804964
12,3,Chris Jericho,0.1102978869604305,0.0017648170666231,566.310077584839
12,3,Hines Ward,0.1098802242672819,0.0011355758111916,879.8357224860672
12,3,Chelsea Kane,0.1094629097127261,0.0022739202869439,439.5758417290989
12,3,Ralph Macchio,0.1087825192570868,0.0024476571709976,408.3870996087982
12,3,Romeo,0.1037313891065638,0.0063159099627332,158.3052482779601
12,3,Petra Nemcova,0.1033539877514256,0.0111486775515676,89.68869237473162
12,3,Sugar Ray Leonard,0.0928531031097084,0.0181722931312358,55.0258003752342
12,3,Wendy Williams,0.03961762238014,0.02961886986431,33.76112064573697
12,4,Chelsea Kane,0.1243307969217615,0.0025249760583778,395.886570929012
12,4,Chris Jericho,0.1237765484859076,0.0019788008311047,505.101313368976
12,4,Ralph Macchio,0.1213748069292418,0.003803399864884,262.85354734405115
12,4,Hines Ward,0.120905246303653,0.003418789871069,292.415627188052
12,4,Romeo,0.1202308027184848,0.0043141381268829,231.7422920416132
12,4,Kirstie Alley,0.118468985518948,0.0087373059572859,114.43865720519938
12,4,Petra Nemcova,0.1171549648720537,0.0102210706583753,97.8275374354468
12,4,Kendra Wilkinson,0.1040846886769117,0.0206450915165114,48.435317609643526
12,4,Sugar Ray Leonard,0.0496731595730374,0.0358079484146793,27.92598063533377
12,5,Chris Jericho,0.1403623943626778,0.0029283310252167,341.37487070994416
12,5,Chelsea Kane,0.1396852081737169,0.0025623696552484,390.1115073093427
12,5,Hines Ward,0.1362828822332327,0.0124343837347548,80.41569293958867
12,5,Kirstie Alley,0.1359702953099214,0.0061614884673261,162.27210895437003
12,5,Romeo,0.1348774771699216,0.0108389052323681,92.25172901087558
12,5,Kendra Wilkinson,0.1289222286699672,0.014960270439195,66.8392436367058
12,5,Ralph Macchio,0.1269807846162298,0.0126363124866159,79.13074880905991
12,5,Petra Nemcova,0.0569187294643321,0.049321361635588,20.274779366575608
12,6,Hines Ward,0.1582659422316752,0.0066311808315511,150.77996595670484
12,6,Kirstie Alley,0.1571565458118184,0.0158916349197654,62.922228129478455
12,6,Chelsea Kane,0.1554027448461348,0.0083692410422268,119.47087245816756
12,6,Ralph Macchio,0.1553789963200746,0.0069481026165452,143.90347289146172
12,6,Romeo,0.1531613774609575,0.0129994181870127,76.92060252330892
12,6,Kendra Wilkinson,0.1434776616922027,0.0274697407947229,36.40236743058989
12,6,Chris Jericho,0.0771567316371367,0.055400680555317,18.049993970878337
12,7,Hines Ward,0.200679189427677,0.0059514348480613,167.99847886209088
12,7,Ralph Macchio,0.1965644111103478,0.0117737436964407,84.92753861829547
12,7,Chelsea Kane,0.1951577495802691,0.0130447672334671,76.65321495501142
12,7,Romeo,0.1801872551627227,0.0248282833487952,40.27502469371603
12,7,Kirstie Alley,0.1538461296092826,0.0537334077441515,18.610049723844583
12,7,Kendra Wilkinson,0.0735652651097006,0.0644792394728349,15.508627265897369
12,8,Hines Ward,0.2378782711261283,0.0250100616695536,39.98230915632478
12,8,Chelsea Kane,0.236294618442005,0.0229983998679577,43.47939536427548
12,8,Kirstie Alley,0.2331377227961182,0.0252715561434957,39.5686132547129
12,8,Ralph Macchio,0.214598273958479,0.0419102338252599,23.85995134787226
12,8,Romeo,0.0780911136772693,0.0801359327290979,12.478640820712338
12,9,Chelsea Kane,0.3347844935213441,0.0048745493676917,205.105091669584
12,9,Hines Ward,0.3336792366089668,0.0149946541210869,66.68598728172817
12,9,Kirstie Alley,0.2573678361146984,0.1057027378521661,9.460403390829644
12,9,Ralph Macchio,0.0741684337549907,0.0871176868107199,11.478593590060298
12,10,Hines Ward,0.3339296901138052,0.0011875777571209,841.3416741217719
12,10,Chelsea Kane,0.3336932725825867,0.0011404667726097,876.0657988437913
12,10,Kirstie Alley,0.3323770373036079,0.0046928300490484,213.0456342795637
13,1,Rob Kardashian,0.0912087820598923,0.0027441018564265,364.2852077269507
13,1,Hope Solo,0.0891934264743435,0.0011833756066533,844.3267443050825
13,1,Chynna Phillips,0.0885177540848695,0.0012761050590598,783.0209370058924
13,1,Chaz Bono,0.0884376618781413,0.0036906481010812,270.88172345221767
13,1,Carson Kressley,0.0882527742310904,0.0039027978094182,256.1608077107393
13,1,J.R. Martinez,0.0881100174801721,0.0010039180767588,995.1059923464508
13,1,Nancy Grace,0.0878792234442175,0.0037224747694241,268.5663424421851
13,1,David Arquette,0.0878326995978111,0.0016904826719373,591.1973067123726
13,1,Ricki Lake,0.0864072402992772,0.0022933712719135,435.8492508346216
13,1,Kristin Cavallari,0.0852723698752594,0.0049555917935329,201.75153445251084
13,1,Elisabetta Canalis,0.0795183442780821,0.0105241650467141,95.01038658887228
13,1,Metta World Peace (Ron),0.0393697062968431,0.0274614083848143,36.41341232668298
13,2,J.R. Martinez,0.0992645748406111,0.001071640848355,932.2784989342432
13,2,Ricki Lake,0.0972100423736223,0.0025373628064682,393.9547165802326
13,2,Rob Kardashian,0.0959285745445827,0.0085738450708016,116.62018284215004
13,2,Chynna Phillips,0.0954230183029689,0.0053433565975491,187.11326270005733
13,2,Kristin Cavallari,0.09521780706846,0.0057378684405325,174.25037886165757
13,2,Nancy Grace,0.0941115226555635,0.0088765238757628,112.64402258947172
13,2,Chaz Bono,0.0932162859792401,0.0063367978383044,157.78351179903436
13,2,David Arquette,0.0916411052765912,0.0054509201151713,183.42161639846032
13,2,Carson Kressley,0.0912415372612116,0.0073601142361457,135.84899893139035
13,2,Hope Solo,0.0911774128978164,0.0070327279024525,142.17211894866156
13,2,Elisabetta Canalis,0.0555681187993317,0.0332547781611549,30.06996243341765
13,3,J.R. Martinez,0.1094476358173308,0.0012322839393449,810.8432844192816
13,3,Chynna Phillips,0.108546307977531,0.0021348871102216,468.1895383020692
13,3,Ricki Lake,0.1078236500736404,0.0018575389600543,538.0570552961535
13,3,David Arquette,0.1061285280772332,0.0035912479959525,278.3772170314256
13,3,Hope Solo,0.1058253720654414,0.0048471932284468,206.2624059892001
13,3,Rob Kardashian,0.1027506706906618,0.0105337922167168,94.92356179680309
13,3,Carson Kressley,0.1023045824831871,0.0079335785036332,126.03063912495168
13,3,Nancy Grace,0.0977109348881551,0.0095282491782596,104.9400620440728
13,3,Chaz Bono,0.0907782143573719,0.0198520741434045,50.37003301235394
13,3,Kristin Cavallari,0.0686841035694468,0.0329875523211147,30.31354605276019
13,4,J.R. Martinez,0.1212106428836776,0.0021994451633245,454.4534972592264
13,4,Hope Solo,0.1193590605856987,0.0015107504030455,661.4848575435711
13,4,Rob Kardashian,0.1185004581843864,0.0033559990886718,297.8850972508428
13,4,Ricki Lake,0.1180505251575648,0.0078027525054936,128.143479601131
13,4,David Arquette,0.1167438211469908,0.0045865338372997,217.9820433953704
13,4,Chaz Bono,0.1139307724297288,0.007150321315792,139.83429856406156
13,4,Nancy Grace,0.1077019470963901,0.0106661126860681,93.74608007151308
13,4,Carson Kressley,0.1063987214962971,0.0143808484501647,69.53209133479268
13,4,Chynna Phillips,0.0781040510192654,0.034858395435183,28.686670767408508
13,5,David Arquette,0.1392712680211656,0.0031735330346169,315.0069597939062
13,5,J.R. Martinez,0.1385014906498534,0.0045104701809316,221.65723365005027
13,5,Hope Solo,0.1380948211645843,0.0027999902983849,357.0165882318784
13,5,Ricki Lake,0.1379825958697765,0.0021777805239959,458.9723420906936
13,5,Rob Kardashian,0.1351390015793104,0.0071427527000338,139.98244927981116
13,5,Chaz Bono,0.1285078453893019,0.015183533332696,65.85648554946071
13,5,Nancy Grace,0.1183747577651176,0.019923038355245,50.19062813321416
13,5,Carson Kressley,0.0641282195608899,0.0467677881382718,21.381781307728165
13,6,J.R. Martinez,0.1709212872514082,0.0066202529937133,151.0288159883742
13,6,Ricki Lake,0.1695775942078574,0.0076473223009686,130.74762812667487
13,6,Rob Kardashian,0.1597182491349601,0.007824850161043,127.78164409254563
13,6,Nancy Grace,0.1592205724262643,0.0141803857989178,70.51497041116451
13,6,David Arquette,0.1532637281068271,0.015994512100517,62.51753577603024
13,6,Hope Solo,0.1389787209420022,0.0279458496566587,35.782208452312425
13,6,Chaz Bono,0.0483198479306804,0.0389725918829327,25.65839974421037
13,7,Hope Solo,0.1963874445907449,0.0098662670335871,101.3451846996843
13,7,Rob Kardashian,0.1956058835020521,0.0142557341473611,70.14229133150373
13,7,Ricki Lake,0.1882509409707263,0.020785401778206,48.10837443970075
13,7,Nancy Grace,0.1693031754845048,0.0428162659383836,23.3550643200585
13,7,J.R. Martinez,0.1690871605920364,0.0306771486689907,32.596491098264735
13,7,David Arquette,0.0813653948599351,0.06512285483262,15.355356383159108
13,8,J.R. Martinez,0.2449657228408899,0.0102025291531818,98.00530630014056
13,8,Hope Solo,0.2388747549047261,0.0137451354931794,72.74771884040997
13,8,Ricki Lake,0.23127592732692,0.0317119405785845,31.53286897258881
13,8,Rob Kardashian,0.2284381898379439,0.0307039493190234,32.56803942615346
13,8,Nancy Grace,0.0564454050895198,0.0693446030289038,14.420524969451794
13,9,Ricki Lake,0.3205415696167156,0.0185112209000649,54.018370102557
13,9,Rob Kardashian,0.3063214864639738,0.0540310242078519,18.50754278894254
13,9,J.R. Martinez,0.2970650814292165,0.0467785300919985,21.376871422892872
13,9,Hope Solo,0.0760718624900938,0.0870748305472129,11.484243029502837
13,10,J.R. Martinez,0.3366036296895366,0.0017229336746265,580.0687199968049
13,10,Rob Kardashian,0.3328697932954848,0.0111513697915357,89.66704105874992
13,10,Ricki Lake,0.3305265770149787,0.0121442001258908,82.33705411475474
14,1,William Levy,0.0848248543016032,0.0012216290035676,817.9096006081929
14,1,Jaleel White,0.0845433029864867,0.0010353485516499,964.9263256149874
14,1,Maria Menounos,0.0837743632063943,0.005173253004973,193.264612116742
14,1,Roshon Fegan,0.0834455122621627,0.0014127353963198,707.3459450779227
14,1,Katherine Jenkins,0.0834404304398728,0.0010830954182446,922.428029092847
14,1,Gladys Knight,0.083348847938288,0.0021942284780998,455.53344901283134
14,1,Melissa Gilbert,0.0832507148426328,0.0018785633067221,532.0384774609846
14,1,Donald Driver,0.0831322095188859,0.0013212100828962,756.3094646877546
14,1,Martina Navratilova,0.0830225670312119,0.0024983714283823,400.1005967517361
14,1,Gavin DeGraw,0.0829532060119706,0.0024159762401706,413.7401035971352
14,1,Sherri Sheperd,0.0821861016292865,0.0018842773906265,530.4259229818897
14,1,Jack Wagner,0.0820778898312041,0.0028292400303349,353.3269225513909
14,2,Roshon Fegan,0.0905044152728609,0.0011846425779485,843.4245012778134
14,2,William Levy,0.0900993045401963,0.0013144107211357,760.218830462766
14,2,Jaleel White,0.0893340866473643,0.0020418637464553,489.50890715796544
14,2,Maria Menounos,0.0891111736421673,0.0014675674927824,680.9356770558088
14,2,Katherine Jenkins,0.0889321452090225,0.0013535844745142,738.233767486955
14,2,Donald Driver,0.0885336494330905,0.0028368087868264,352.38455974981326
14,2,Sherri Sheperd,0.0873903789948809,0.0022184295288029,450.5662320079808
14,2,Melissa Gilbert,0.0864814273857844,0.0023215265886939,430.5655766732612
14,2,Gavin DeGraw,0.0847428628864144,0.0050826840781183,196.7077388432299
14,2,Gladys Knight,0.0841304451145943,0.0061086010938823,163.67680714888627
14,2,Jack Wagner,0.0840549160999608,0.004611198462766,216.8163421571988
14,2,Martina Navratilova,0.036685194773663,0.0245522363702465,40.72782849970005
14,3,William Levy,0.0997188091589894,0.001122990249627,889.6874330821009
14,3,Maria Menounos,0.098423677469087,0.0025037335874268,399.2440573399669
14,3,Katherine Jenkins,0.0969596674736828,0.0011835558326218,844.1982829856634
14,3,Jaleel White,0.0960502880923372,0.0023560440269631,424.2602126055344
14,3,Donald Driver,0.0952355424903373,0.0030433946208858,328.4725288698009
14,3,Roshon Fegan,0.0949049950696762,0.0030093177229772,332.19084894832594
14,3,Gladys Knight,0.0930218229353619,0.005706133662574,175.21930606913003
14,3,Melissa Gilbert,0.0921307859051982,0.004696756781004,212.8675550091528
14,3,Gavin DeGraw,0.0919012679507251,0.0056611241825707,176.61216316629435
14,3,Sherri Sheperd,0.0882520997142844,0.0082611837192395,121.0333773710908
14,3,Jack Wagner,0.05340104374032,0.0255559593716117,39.12828539027154
14,4,William Levy,0.1081491202497207,0.0022776265817868,438.86085065145824
14,4,Jaleel White,0.1073700234197545,0.0019713826584306,507.0010100350733
14,4,Donald Driver,0.1072586658914867,0.0012642910097106,790.3320203221036
14,4,Maria Menounos,0.1066090741834537,0.001173700176359,851.2810503693331
14,4,Gavin DeGraw,0.1063520518585826,0.0021617565852293,462.372884137569
14,4,Roshon Fegan,0.1062571695971283,0.0028546318023635,350.18520215818296
14,4,Melissa Gilbert,0.1051698770994263,0.0028509360829486,350.6389943234935
14,4,Katherine Jenkins,0.1041779570024937,0.002454267821999,407.2875435584023
14,4,Gladys Knight,0.093075186334503,0.0142550569556389,70.14562323310929
14,4,Sherri Sheperd,0.0555808743634502,0.0300285990038962,33.30047796742988
14,5,William Levy,0.1250421776101836,0.0019898862591999,502.2888652623645
14,5,Donald Driver,0.1228433777699998,0.0025072291336913,398.68765838323327
14,5,Katherine Jenkins,0.1225950055367146,0.0036899776721874,270.93092638714245
14,5,Maria Menounos,0.1218964316281615,0.0022225455762433,449.73218029983735
14,5,Roshon Fegan,0.1218481887098473,0.0047379979127334,211.01507500416
14,5,Jaleel White,0.1206641827759749,0.0040285175261513,248.1686687078672
14,5,Melissa Gilbert,0.1145739844241728,0.0080399833139017,124.36289953134698
14,5,Gladys Knight,0.1139988392834124,0.0124251067819547,80.47572884631963
14,5,Gavin DeGraw,0.0365378122615328,0.0251877160436516,39.700316533284855
14,6,Katherine Jenkins,0.1438186187720743,0.0055697898994312,179.50775707805676
14,6,William Levy,0.1438031970783986,0.0058412854017914,171.16589334943546
14,6,Jaleel White,0.1423645388131022,0.0041611564335277,240.2600709441436
14,6,Maria Menounos,0.1384146631761783,0.0051893150913094,192.66653033731643
14,6,Donald Driver,0.1376633259021963,0.0067506854123705,148.11116616419744
14,6,Melissa Gilbert,0.1337757554328851,0.0074646009205136,133.94769029941628
14,6,Roshon Fegan,0.1307770046490939,0.0134237735168728,74.48915236768462
14,6,Gladys Knight,0.029382896176071,0.0268820240385772,37.19819610193389
14,7,Maria Menounos,0.1618188328855005,0.0058282848082424,171.54763112380874
14,7,William Levy,0.1605006589588855,0.0055402775970515,180.46379783104348
14,7,Katherine Jenkins,0.1580485234878864,0.0119638129449761,83.57840649902373
14,7,Donald Driver,0.1550905868967598,0.0108198240148658,92.4144038038304
14,7,Roshon Fegan,0.1496960606171397,0.0201737865623392,49.566819302402
14,7,Melissa Gilbert,0.1376164192817402,0.0288664834700383,34.641052138746474
14,7,Jaleel White,0.0772289178720877,0.0548377312343708,18.235286949404053
14,8,Donald Driver,0.210772119088409,0.0218858095277261,45.68961952783496
14,8,Katherine Jenkins,0.2084264019534771,0.0268303686472852,37.26980957049231
14,8,William Levy,0.2039836840869865,0.0257256841081916,38.870147267894055
14,8,Maria Menounos,0.1993430884732746,0.0385685051399485,25.9272188318601
14,8,Melissa Gilbert,0.0888726631046423,0.0725959426525529,13.774684765803071
14,8,Roshon Fegan,0.0886020432932103,0.0804736283503262,12.42627670980659
14,9,William Levy,0.2966811001352714,0.0616740439156371,16.21401358656284
14,9,Katherine Jenkins,0.2897430707752044,0.0593887273963018,16.83792877726307
14,9,Donald Driver,0.2888994356296436,0.0543166198600555,18.410232307240456
14,9,Maria Menounos,0.1246763934598804,0.1379816037649582,7.247290402661306
14,10,William Levy,0.3339308636102708,0.0022901006087706,436.4714479023152
14,10,Katherine Jenkins,0.3331014230772229,0.0025206780838004,396.5613241532012
14,10,Donald Driver,0.3329677133125062,0.0037147224470424,269.12666762716856
15,1,Sabrina Bryan,0.0834818268020951,0.0013353889587712,748.2851406670029
15,1,Melissa Rycroft,0.0825195467700104,0.0021505530451702,464.7805464265761
15,1,Apolo Anton Ohno,0.082410460448114,0.0009689261570628,1031.0063222010929
15,1,Emmitt Smith,0.0823083838535792,0.0011670493458797,856.128213698759
15,1,Bristol Palin,0.082240798103124,0.0038851702932198,257.3227430987001
15,1,Shawn Johnson,0.0820578075086699,0.0018417338363692,542.6719693660865
15,1,Gilles Marini,0.0811026856416988,0.0008540929046637,1169.4635688658605
15,1,Drew Lachey,0.0807116239056179,0.0030877159162102,323.7591371714676
15,1,Kelly Monaco,0.0803495169743552,0.0013941631924371,716.7620285718212
15,1,Joey Fatone,0.0782863892487556,0.0051953835684005,192.44152915905804
15,1,Helio Castroneves,0.0782167005792197,0.0087368907834938,114.4440946651596
15,1,Kirstie Alley,0.0740810047789535,0.0109385362058703,91.41155357787308
15,1,Pamela Anderson,0.0322332553858062,0.0242160263627511,41.29326140298242
15,2,Sabrina Bryan,0.0898568931938624,0.0020036915458226,498.8298584307373
15,2,Melissa Rycroft,0.0891260017720794,0.001065291703479,937.829673378515
15,2,Kirstie Alley,0.0889106135688516,0.0036564812880829,273.41219851439223
