season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_age_during_season,results,placement,eliminated_week_num,total_judge_score,judge_count,is_eliminated,max_week,is_final
7,5,Susan Lucci,Tony Dovolani,Actor/Actress,61,Eliminated Week 7,6,7.0,22.0,3,False,9,False
7,5,Toni Braxton,Alec Mazo,Singer/Rapper,40,Eliminated Week 5,8,5.0,22.0,3,True,9,False
7,5,Cloris Leachman,Corky Ballas,Actor/Actress,82,Eliminated Week 6,7,6.0,21.0,3,False,9,False
7,6,Cody Linley,Julianne Hough,Actor/Actress,18,Eliminated Week 9,4,9.0,23.0,3,False,9,False
7,6,Susan Lucci,Tony Dovolani,Actor/Actress,61,Eliminated Week 7,6,7.0,23.0,3,False,9,False
7,6,Maurice Greene,Cheryl Burke,Athlete,34,Eliminated Week 8,5,8.0,21.0,3,False,9,False
7,6,Cloris Leachman,Corky Ballas,Actor/Actress,82,Eliminated Week 6,7,6.0,15.0,3,True,9,False
7,7,Maurice Greene,Cheryl Burke,Athlete,34,Eliminated Week 8,5,8.0,25.0,3,False,9,False
7,7,Susan Lucci,Tony Dovolani,Actor/Actress,61,Eliminated Week 7,6,7.0,24.0,3,True,9,False
7,7,Cody Linley,Julianne Hough,Actor/Actress,18,Eliminated Week 9,4,9.0,22.0,3,False,9,False
7,8,Cody Linley,Julianne Hough,Actor/Actress,18,Eliminated Week 9,4,9.0,24.0,3,False,9,False
7,8,Maurice Greene,Cheryl Burke,Athlete,34,Eliminated Week 8,5,8.0,24.0,3,True,9,False
7,9,Cody Linley,Julianne Hough,Actor/Actress,18,Eliminated Week 9,4,9.0,23.0,3,True,9,True
8,1,Lil' Kim,Derek Hough,Singer/Rapper,34,Eliminated Week 9,5,9.0,21.0,3,False,10,False
8,1,Chuck Wicks,Julianne Hough,Singer/Rapper,29,Eliminated Week 8,6,8.0,20.0,3,False,10,False
8,1,David Alan Grier,Kym Johnson,Actor/Actress,52,Eliminated Week 5,9,5.0,19.0,3,False,10,False
8,1,Denise Richards,Maksim Chmerkoskiy,Actor/Actress,38,Eliminated Week 3,12,3.0,18.0,3,False,10,False
8,1,Holly Madison,Dmitry Chaplin,TV Personality,30,Eliminated Week 4,11,4.0,18.0,3,False,10,False
8,1,Belinda Carlisle,Jonathan Roberts,Singer/Rapper,50,Eliminated Week 2,13,2.0,17.0,3,False,10,False
8,1,Steve-O,Lacey Schwimmer,TV Personality,34,Eliminated Week 6,8,6.0,17.0,3,False,10,False
8,1,Lawrence Taylor,Edyta Sliwinska,Athlete,50,Eliminated Week 7,7,7.0,16.0,3,False,10,False
8,1,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,14.0,3,False,10,False
8,1,Steve Wozniak,Karina Smirnoff,Entrepreneur,58,Eliminated Week 4,10,4.0,13.0,3,False,10,False
8,2,Lil' Kim,Derek Hough,Singer/Rapper,34,Eliminated Week 9,5,9.0,23.0,3,False,10,False
8,2,Denise Richards,Maksim Chmerkoskiy,Actor/Actress,38,Eliminated Week 3,12,3.0,21.0,3,False,10,False
8,2,Chuck Wicks,Julianne Hough,Singer/Rapper,29,Eliminated Week 8,6,8.0,20.0,3,False,10,False
8,2,Lawrence Taylor,Edyta Sliwinska,Athlete,50,Eliminated Week 7,7,7.0,20.0,3,False,10,False
8,2,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,20.0,3,False,10,False
8,2,Belinda Carlisle,Jonathan Roberts,Singer/Rapper,50,Eliminated Week 2,13,2.0,18.0,3,True,10,False
8,2,Holly Madison,Dmitry Chaplin,TV Personality,30,Eliminated Week 4,11,4.0,18.0,3,False,10,False
8,2,David Alan Grier,Kym Johnson,Actor/Actress,52,Eliminated Week 5,9,5.0,17.0,3,False,10,False
8,2,Steve Wozniak,Karina Smirnoff,Entrepreneur,58,Eliminated Week 4,10,4.0,17.0,3,False,10,False
8,2,Steve-O,Lacey Schwimmer,TV Personality,34,Eliminated Week 6,8,6.0,14.0,3,False,10,False
8,3,Lil' Kim,Derek Hough,Singer/Rapper,34,Eliminated Week 9,5,9.0,25.0,3,False,10,False
8,3,David Alan Grier,Kym Johnson,Actor/Actress,52,Eliminated Week 5,9,5.0,24.0,3,False,10,False
8,3,Chuck Wicks,Julianne Hough,Singer/Rapper,29,Eliminated Week 8,6,8.0,23.0,3,False,10,False
8,3,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,23.0,3,False,10,False
8,3,Lawrence Taylor,Edyta Sliwinska,Athlete,50,Eliminated Week 7,7,7.0,20.0,3,False,10,False
8,3,Holly Madison,Dmitry Chaplin,TV Personality,30,Eliminated Week 4,11,4.0,17.0,3,False,10,False
8,3,Denise Richards,Maksim Chmerkoskiy,Actor/Actress,38,Eliminated Week 3,12,3.0,16.0,3,True,10,False
8,3,Steve-O,Lacey Schwimmer,TV Personality,34,Eliminated Week 6,8,6.0,15.0,3,False,10,False
8,3,Steve Wozniak,Karina Smirnoff,Entrepreneur,58,Eliminated Week 4,10,4.0,10.0,3,False,10,False
8,4,Lil' Kim,Derek Hough,Singer/Rapper,34,Eliminated Week 9,5,9.0,27.0,3,False,10,False
8,4,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,25.0,3,False,10,False
8,4,Chuck Wicks,Julianne Hough,Singer/Rapper,29,Eliminated Week 8,6,8.0,22.0,3,False,10,False
8,4,David Alan Grier,Kym Johnson,Actor/Actress,52,Eliminated Week 5,9,5.0,22.0,3,False,10,False
8,4,Lawrence Taylor,Edyta Sliwinska,Athlete,50,Eliminated Week 7,7,7.0,19.0,3,False,10,False
8,4,Holly Madison,Dmitry Chaplin,TV Personality,30,Eliminated Week 4,11,4.0,16.0,3,True,10,False
8,4,Steve-O,Lacey Schwimmer,TV Personality,34,Eliminated Week 6,8,6.0,15.0,3,False,10,False
8,4,Steve Wozniak,Karina Smirnoff,Entrepreneur,58,Eliminated Week 4,10,4.0,12.0,3,True,10,False
8,5,Lil' Kim,Derek Hough,Singer/Rapper,34,Eliminated Week 9,5,9.0,26.0,3,False,10,False
8,5,Chuck Wicks,Julianne Hough,Singer/Rapper,29,Eliminated Week 8,6,8.0,23.0,3,False,10,False
8,5,David Alan Grier,Kym Johnson,Actor/Actress,52,Eliminated Week 5,9,5.0,22.0,3,True,10,False
8,5,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,21.0,3,False,10,False
8,5,Lawrence Taylor,Edyta Sliwinska,Athlete,50,Eliminated Week 7,7,7.0,20.0,3,False,10,False
8,5,Steve-O,Lacey Schwimmer,TV Personality,34,Eliminated Week 6,8,6.0,18.0,3,False,10,False
8,6,Lil' Kim,Derek Hough,Singer/Rapper,34,Eliminated Week 9,5,9.0,28.0,3,False,10,False
8,6,Chuck Wicks,Julianne Hough,Singer/Rapper,29,Eliminated Week 8,6,8.0,23.0,3,False,10,False
8,6,Lawrence Taylor,Edyta Sliwinska,Athlete,50,Eliminated Week 7,7,7.0,22.0,3,False,10,False
8,6,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,18.0,3,False,10,False
8,6,Steve-O,Lacey Schwimmer,TV Personality,34,Eliminated Week 6,8,6.0,16.0,3,True,10,False
8,7,Chuck Wicks,Julianne Hough,Singer/Rapper,29,Eliminated Week 8,6,8.0,27.0,3,False,10,False
8,7,Lil' Kim,Derek Hough,Singer/Rapper,34,Eliminated Week 9,5,9.0,26.0,3,False,10,False
8,7,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,24.0,3,False,10,False
8,7,Lawrence Taylor,Edyta Sliwinska,Athlete,50,Eliminated Week 7,7,7.0,21.0,3,True,10,False
8,8,Lil' Kim,Derek Hough,Singer/Rapper,34,Eliminated Week 9,5,9.0,28.0,3,False,10,False
8,8,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,26.0,3,False,10,False
8,8,Chuck Wicks,Julianne Hough,Singer/Rapper,29,Eliminated Week 8,6,8.0,25.5,3,True,10,False
8,9,Lil' Kim,Derek Hough,Singer/Rapper,34,Eliminated Week 9,5,9.0,26.0,3,True,10,False
8,9,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,23.0,3,False,10,False
8,10,Ty Murray,Chelsie Hightower,Athlete,39,Eliminated Week 10,4,10.0,24.0,3,True,10,True
9,1,Joanna Krupa,Derek Hough,Model,30,Eliminated Week 9,4,9.0,33.9999,3,False,9,False
9,1,Aaron Carter,Karina Smirnoff,Singer/Rapper,21,Eliminated Week 8,5,8.0,31.999899999999997,3,False,9,False
9,1,Mark Dacascos,Lacey Schwimmer,Actor/Actress,45,Eliminated Week 7,6,7.0,28.9998,3,False,9,False
9,1,Louie Vito,Chelsie Hightower,Athlete,21,Eliminated Week 6,8,6.0,26.9998,3,False,9,False
9,1,Natalie Coughlin,Alec Mazo,Athlete,27,Eliminated Week 5,10,5.0,26.9998,3,False,9,False
9,1,Melissa Joan Hart,Mark Ballas,Actor/Actress,33,Eliminated Week 6,9,6.0,24.0,3,False,9,False
9,1,Chuck Liddell,Anna Trebunskaya,Athlete,39,Eliminated Week 4,11,4.0,22.0,3,False,9,False
9,1,Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,45,Eliminated Week 3,12,3.0,22.0,3,False,9,False
9,1,Kathy Ireland,Tony Dovolani,Model,46,Eliminated Week 2,14,2.0,19.9999,3,False,9,False
9,1,Michael Irvin,Anna Demidova,Athlete,43,Eliminated Week 7,7,7.0,19.0,3,False,9,False
9,1,Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,34,Eliminated Week 1,16,1.0,18.9999,3,True,9,False
9,1,Macy Gray,Jonathan Roberts,Singer/Rapper,42,Eliminated Week 1,15,1.0,18.9999,3,True,9,False
9,2,Aaron Carter,Karina Smirnoff,Singer/Rapper,21,Eliminated Week 8,5,8.0,27.0,3,False,9,False
9,2,Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,45,Eliminated Week 3,12,3.0,21.0,3,False,9,False
9,2,Mark Dacascos,Lacey Schwimmer,Actor/Actress,45,Eliminated Week 7,6,7.0,21.0,3,False,9,False
9,2,Natalie Coughlin,Alec Mazo,Athlete,27,Eliminated Week 5,10,5.0,21.0,3,False,9,False
9,2,Joanna Krupa,Derek Hough,Model,30,Eliminated Week 9,4,9.0,20.0,3,False,9,False
9,2,Michael Irvin,Anna Demidova,Athlete,43,Eliminated Week 7,7,7.0,20.0,3,False,9,False
9,2,Chuck Liddell,Anna Trebunskaya,Athlete,39,Eliminated Week 4,11,4.0,19.0,3,False,9,False
9,2,Louie Vito,Chelsie Hightower,Athlete,21,Eliminated Week 6,8,6.0,19.0,3,False,9,False
9,2,Melissa Joan Hart,Mark Ballas,Actor/Actress,33,Eliminated Week 6,9,6.0,19.0,3,False,9,False
9,2,Kathy Ireland,Tony Dovolani,Model,46,Eliminated Week 2,14,2.0,18.0,3,True,9,False
9,3,Natalie Coughlin,Alec Mazo,Athlete,27,Eliminated Week 5,10,5.0,26.0,3,False,9,False
9,3,Joanna Krupa,Derek Hough,Model,30,Eliminated Week 9,4,9.0,23.0,3,False,9,False
9,3,Aaron Carter,Karina Smirnoff,Singer/Rapper,21,Eliminated Week 8,5,8.0,21.0,3,False,9,False
9,3,Louie Vito,Chelsie Hightower,Athlete,21,Eliminated Week 6,8,6.0,20.0,3,False,9,False
9,3,Melissa Joan Hart,Mark Ballas,Actor/Actress,33,Eliminated Week 6,9,6.0,19.0,3,False,9,False
9,3,Mark Dacascos,Lacey Schwimmer,Actor/Actress,45,Eliminated Week 7,6,7.0,18.0,3,False,9,False
9,3,Chuck Liddell,Anna Trebunskaya,Athlete,39,Eliminated Week 4,11,4.0,17.0,3,False,9,False
9,3,Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,45,Eliminated Week 3,12,3.0,17.0,3,True,9,False
9,3,Michael Irvin,Anna Demidova,Athlete,43,Eliminated Week 7,7,7.0,14.0,3,False,9,False
9,4,Melissa Joan Hart,Mark Ballas,Actor/Actress,33,Eliminated Week 6,9,6.0,28.0,3,False,9,False
9,4,Joanna Krupa,Derek Hough,Model,30,Eliminated Week 9,4,9.0,26.0,3,False,9,False
9,4,Natalie Coughlin,Alec Mazo,Athlete,27,Eliminated Week 5,10,5.0,24.0,3,False,9,False
9,4,Mark Dacascos,Lacey Schwimmer,Actor/Actress,45,Eliminated Week 7,6,7.0,22.0,3,False,9,False
9,4,Aaron Carter,Karina Smirnoff,Singer/Rapper,21,Eliminated Week 8,5,8.0,18.0,3,False,9,False
9,4,Chuck Liddell,Anna Trebunskaya,Athlete,39,Eliminated Week 4,11,4.0,17.0,3,True,9,False
9,4,Louie Vito,Chelsie Hightower,Athlete,21,Eliminated Week 6,8,6.0,16.0,3,False,9,False
9,4,Michael Irvin,Anna Demidova,Athlete,43,Eliminated Week 7,7,7.0,16.0,3,False,9,False
9,5,Mark Dacascos,Lacey Schwimmer,Actor/Actress,45,Eliminated Week 7,6,7.0,26.0,3,False,9,False
9,5,Aaron Carter,Karina Smirnoff,Singer/Rapper,21,Eliminated Week 8,5,8.0,24.0,3,False,9,False
9,5,Joanna Krupa,Derek Hough,Model,30,Eliminated Week 9,4,9.0,24.0,3,False,9,False
9,5,Melissa Joan Hart,Mark Ballas,Actor/Actress,33,Eliminated Week 6,9,6.0,23.0,3,False,9,False
9,5,Louie Vito,Chelsie Hightower,Athlete,21,Eliminated Week 6,8,6.0,22.0,3,False,9,False
9,5,Natalie Coughlin,Alec Mazo,Athlete,27,Eliminated Week 5,10,5.0,22.0,3,True,9,False
9,5,Michael Irvin,Anna Demidova,Athlete,43,Eliminated Week 7,7,7.0,21.0,3,False,9,False
9,6,Joanna Krupa,Derek Hough,Model,30,Eliminated Week 9,4,9.0,35.9999,3,False,9,False
9,6,Aaron Carter,Karina Smirnoff,Singer/Rapper,21,Eliminated Week 8,5,8.0,32.9998,3,False,9,False
9,6,Mark Dacascos,Lacey Schwimmer,Actor/Actress,45,Eliminated Week 7,6,7.0,32.0,3,False,9,False
9,6,Louie Vito,Chelsie Hightower,Athlete,21,Eliminated Week 6,8,6.0,24.0,3,True,9,False
9,6,Melissa Joan Hart,Mark Ballas,Actor/Actress,33,Eliminated Week 6,9,6.0,23.9999,3,True,9,False
9,6,Michael Irvin,Anna Demidova,Athlete,43,Eliminated Week 7,7,7.0,21.9998,3,False,9,False
9,7,Joanna Krupa,Derek Hough,Model,30,Eliminated Week 9,4,9.0,27.5,3,False,9,False
9,7,Aaron Carter,Karina Smirnoff,Singer/Rapper,21,Eliminated Week 8,5,8.0,26.5,3,False,9,False
9,7,Michael Irvin,Anna Demidova,Athlete,43,Eliminated Week 7,7,7.0,23.5,3,True,9,False
9,7,Mark Dacascos,Lacey Schwimmer,Actor/Actress,45,Eliminated Week 7,6,7.0,21.5,3,True,9,False
9,8,Joanna Krupa,Derek Hough,Model,30,Eliminated Week 9,4,9.0,26.0,3,False,9,False
9,8,Aaron Carter,Karina Smirnoff,Singer/Rapper,21,Eliminated Week 8,5,8.0,25.0,3,True,9,False
9,9,Joanna Krupa,Derek Hough,Model,30,Eliminated Week 9,4,9.0,27.0,3,True,9,True
10,1,Pamela Anderson,Damian Whitewood,Model,42,Eliminated Week 7,6,7.0,21.0,3,False,9,False
10,1,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,20.0,3,False,9,False
10,1,Chad Ochocinco,Cheryl Burke,Athlete,32,Eliminated Week 9,4,9.0,18.0,3,False,9,False
10,1,Niecy Nash,Louis van Amstel,Actor/Actress,40,Eliminated Week 8,5,8.0,18.0,3,False,9,False
10,1,Shannen Doherty,Mark Ballas,Actor/Actress,38,Eliminated Week 2,11,2.0,18.0,3,False,9,False
10,1,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,16.0,3,False,9,False
10,1,Aiden Turner,Edyta Sliwinska,Actor/Actress,32,Eliminated Week 4,9,4.0,15.0,3,False,9,False
10,1,Buzz Aldrin,Ashly DelGrosso,Astronaut,80,Eliminated Week 3,10,3.0,14.0,3,False,9,False
10,2,Pamela Anderson,Damian Whitewood,Model,42,Eliminated Week 7,6,7.0,22.0,3,False,9,False
10,2,Niecy Nash,Louis van Amstel,Actor/Actress,40,Eliminated Week 8,5,8.0,21.0,3,False,9,False
10,2,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,20.0,3,False,9,False
10,2,Shannen Doherty,Mark Ballas,Actor/Actress,38,Eliminated Week 2,11,2.0,20.0,3,True,9,False
10,2,Aiden Turner,Edyta Sliwinska,Actor/Actress,32,Eliminated Week 4,9,4.0,19.0,3,False,9,False
10,2,Chad Ochocinco,Cheryl Burke,Athlete,32,Eliminated Week 9,4,9.0,16.0,3,False,9,False
10,2,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,15.0,3,False,9,False
10,2,Buzz Aldrin,Ashly DelGrosso,Astronaut,80,Eliminated Week 3,10,3.0,12.0,3,False,9,False
10,3,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,21.0,3,False,9,False
10,3,Niecy Nash,Louis van Amstel,Actor/Actress,40,Eliminated Week 8,5,8.0,21.0,3,False,9,False
10,3,Pamela Anderson,Damian Whitewood,Model,42,Eliminated Week 7,6,7.0,21.0,3,False,9,False
10,3,Aiden Turner,Edyta Sliwinska,Actor/Actress,32,Eliminated Week 4,9,4.0,20.0,3,False,9,False
10,3,Chad Ochocinco,Cheryl Burke,Athlete,32,Eliminated Week 9,4,9.0,20.0,3,False,9,False
10,3,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,15.0,3,False,9,False
10,3,Buzz Aldrin,Ashly DelGrosso,Astronaut,80,Eliminated Week 3,10,3.0,13.0,3,True,9,False
10,4,Pamela Anderson,Damian Whitewood,Model,42,Eliminated Week 7,6,7.0,23.5,3,False,9,False
10,4,Chad Ochocinco,Cheryl Burke,Athlete,32,Eliminated Week 9,4,9.0,22.0,3,False,9,False
10,4,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,19.0,3,False,9,False
10,4,Niecy Nash,Louis van Amstel,Actor/Actress,40,Eliminated Week 8,5,8.0,18.0,3,False,9,False
10,4,Aiden Turner,Edyta Sliwinska,Actor/Actress,32,Eliminated Week 4,9,4.0,16.5,3,True,9,False
10,4,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,16.0,3,False,9,False
10,5,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,23.0,3,False,9,False
10,5,Pamela Anderson,Damian Whitewood,Model,42,Eliminated Week 7,6,7.0,21.0,3,False,9,False
10,5,Chad Ochocinco,Cheryl Burke,Athlete,32,Eliminated Week 9,4,9.0,18.0,3,False,9,False
10,5,Niecy Nash,Louis van Amstel,Actor/Actress,40,Eliminated Week 8,5,8.0,18.0,3,False,9,False
10,5,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,15.0,3,True,9,False
10,6,Chad Ochocinco,Cheryl Burke,Athlete,32,Eliminated Week 9,4,9.0,30.999899999999997,3,False,9,False
10,6,Pamela Anderson,Damian Whitewood,Model,42,Eliminated Week 7,6,7.0,29.9998,3,False,9,False
10,6,Niecy Nash,Louis van Amstel,Actor/Actress,40,Eliminated Week 8,5,8.0,25.9998,3,False,9,False
10,6,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,24.999899999999997,3,True,9,False
10,7,Chad Ochocinco,Cheryl Burke,Athlete,32,Eliminated Week 9,4,9.0,26.0,3,False,9,False
10,7,Pamela Anderson,Damian Whitewood,Model,42,Eliminated Week 7,6,7.0,25.5,3,True,9,False
10,7,Niecy Nash,Louis van Amstel,Actor/Actress,40,Eliminated Week 8,5,8.0,24.5,3,False,9,False
10,8,Chad Ochocinco,Cheryl Burke,Athlete,32,Eliminated Week 9,4,9.0,22.5,3,False,9,False
10,8,Niecy Nash,Louis van Amstel,Actor/Actress,40,Eliminated Week 8,5,8.0,21.5,3,True,9,False
10,9,Chad Ochocinco,Cheryl Burke,Athlete,32,Eliminated Week 9,4,9.0,26.0,3,True,9,True
11,1,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,23.0,3,False,9,False
11,1,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,22.0,3,False,9,False
11,1,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,19.0,3,False,9,False
11,1,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,19.0,3,False,9,False
11,1,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,18.0,3,False,9,False
11,1,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,16.0,3,False,9,False
11,1,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,15.0,3,True,9,False
11,1,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,15.0,3,False,9,False
11,1,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,15.0,3,False,9,False
11,2,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,23.0,3,False,9,False
11,2,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,21.0,3,False,9,False
11,2,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,21.0,3,False,9,False
11,2,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,21.0,3,False,9,False
11,2,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,19.0,3,False,9,False
11,2,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,18.0,3,False,9,False
11,2,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,18.0,3,False,9,False
11,2,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,12.0,3,True,9,False
11,3,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,26.0,3,False,9,False
11,3,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,24.0,3,False,9,False
11,3,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,24.0,3,False,9,False
11,3,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,23.0,3,False,9,False
11,3,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,20.0,3,False,9,False
11,3,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,20.0,3,False,9,False
11,3,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,18.0,3,True,9,False
11,4,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,24.0,3,False,9,False
11,4,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,23.0,3,False,9,False
11,4,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,19.5,3,False,9,False
11,4,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,17.5,3,False,9,False
11,4,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,17.0,3,False,9,False
11,4,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,14.0,3,True,9,False
11,5,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,27.0,3,False,9,False
11,5,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,24.0,3,False,9,False
11,5,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,24.0,3,False,9,False
11,5,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,23.0,3,False,9,False
11,5,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,21.0,3,True,9,False
11,6,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,35.9999,3,False,9,False
11,6,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,31.9998,3,True,9,False
11,6,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,30.0,3,False,9,False
11,6,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,21.9999,3,False,9,False
11,7,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,36.5,4,False,9,False
11,7,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,35.0,4,False,9,False
11,7,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,34.5,4,True,9,False
11,8,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,28.5,3,False,9,False
11,8,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,24.0,3,True,9,False
11,9,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,28.5,3,True,9,True
12,1,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,24.0,3,False,9,False
12,1,Chris Jericho,Cheryl Burke,Athlete,40,Eliminated Week 6,7,6.0,19.0,3,False,9,False
12,1,Romeo,Chelsie Hightower,Singer/Rapper,21,Eliminated Week 8,5,8.0,19.0,3,False,9,False
12,1,Kendra Wilkinson,Louis van Amstel,TV Personality,25,Eliminated Week 7,6,7.0,18.0,3,False,9,False
12,1,Petra Nemcova,Dmitry Chaplin,Model,31,Eliminated Week 5,8,5.0,18.0,3,False,9,False
12,1,Sugar Ray Leonard,Anna Trebunskaya,Athlete,54,Eliminated Week 4,9,4.0,17.0,3,False,9,False
12,1,Wendy Williams,Tony Dovolani,TV Personality,46,Eliminated Week 3,10,3.0,14.0,3,False,9,False
12,1,Mike Catherwood,Lacey Schwimmer,Radio Personality,32,Eliminated Week 2,11,2.0,13.0,3,False,9,False
12,2,Chris Jericho,Cheryl Burke,Athlete,40,Eliminated Week 6,7,6.0,23.0,3,False,9,False
12,2,Romeo,Chelsie Hightower,Singer/Rapper,21,Eliminated Week 8,5,8.0,23.0,3,False,9,False
12,2,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,21.0,3,False,9,False
12,2,Kendra Wilkinson,Louis van Amstel,TV Personality,25,Eliminated Week 7,6,7.0,19.0,3,False,9,False
12,2,Petra Nemcova,Dmitry Chaplin,Model,31,Eliminated Week 5,8,5.0,18.0,3,False,9,False
12,2,Mike Catherwood,Lacey Schwimmer,Radio Personality,32,Eliminated Week 2,11,2.0,17.0,3,True,9,False
12,2,Sugar Ray Leonard,Anna Trebunskaya,Athlete,54,Eliminated Week 4,9,4.0,17.0,3,False,9,False
12,2,Wendy Williams,Tony Dovolani,TV Personality,46,Eliminated Week 3,10,3.0,17.0,3,False,9,False
12,3,Petra Nemcova,Dmitry Chaplin,Model,31,Eliminated Week 5,8,5.0,25.0,3,False,9,False
12,3,Kendra Wilkinson,Louis van Amstel,TV Personality,25,Eliminated Week 7,6,7.0,23.0,3,False,9,False
12,3,Chris Jericho,Cheryl Burke,Athlete,40,Eliminated Week 6,7,6.0,21.0,3,False,9,False
